,ID,Contents,Tags,Likes,Scaled_Likes,Tag_count
378,iridescent_0419,하양끝집 202312가도가도 가고싶은 하양끝집이번엔 새우머리튀김까지 클리어하양 하양맛집 경산하양 조개구이 떡볶이 번데기 가리비 버터가리비 새우 라면 분위기 분위기맛집 데이트코스 대구 데이트 선팔 맞팔 선팔하면맞팔 followforfollowback follow food foodstagram follow4like follow4followback 선팔맞팔 followers followersinstagram followus followfollow,"#하양끝집, #하양, #하양맛집, #경산하양, #조개구이, #떡볶이, #번데기, #가리비, #버터가리비, #새우, #라면, #분위기, #분위기맛집, #데이트코스, #대구, #데이트, #선팔, #맞팔, #선팔하면맞팔, #followforfollowback, #follow, #food, #foodstagram, #follow4like, #follow4followback, #선팔맞팔, #followers, #followersinstagram, #followus, #followfollow",29.0,0.0034061545689452665,30
379,toppogi_norwich.terrier,14 cafefata 떡볶이 떡복이 toppokki toppokkiterrier   norwichterrier norwichterriers 노리치테리어  ,"#cafefata, #떡볶이, #떡복이, #toppokki, #toppokkiterrier, #ノーリッチテリア, #トッポギ, #トッポッキ, #norwichterrier, #norwichterriers, #노리치테리어, #いぬすたぐらむ, #いぬのきもち",55.0,0.006459948320413437,13
380,cjtbk0431,리그램  5free5free by getregrammer한때 지역에서 유명했던 떡볶이 밀키트한 67년전 프리마켓에서 몇번 샀었던 청주 떡볶이 세트인스타 둘러보다우연한 기회가 되어 다시 먹어본다딸아이랑 중간맛으로 끓여 먹었는데약간 맵삭하니 맛있게 매운정도무엇보다 밀떡이 생밀떡이라 쫄깃쫄깃하고 잘 퍼지지가 않아 좋네입짧은 딸아이가 너무 맛있다고 엄지척을 떡볶이 끓일때 나만의 비법이 있다면떡볶이에 야채 있는거 다 넣어도 마늘은 절대 넣지 않는다는 것 오늘밥상 저녁 떡볶이 떡볶이밀키트 청떡 청주떡볶이,"#리그램, #오늘밥상, #저녁, #떡볶이, #떡볶이밀키트, #청떡, #청주떡볶이",24.0,0.0028188865398167725,7
381,cjtbk0431,힘나는 후기 감사합니다 리그램  5free5free by getregrammer한때 지역에서 유명했던 떡볶이 밀키트한 67년전 프리마켓에서 몇번 샀었던 청주 떡볶이 세트인스타 둘러보다우연한 기회가 되어 다시 먹어본다딸아이랑 중간맛으로 끓여 먹었는데약간 맵삭하니 맛있게 매운정도무엇보다 밀떡이 생밀떡이라 쫄깃쫄깃하고 잘 퍼지지가 않아 좋네입짧은 딸아이가 너무 맛있다고 엄지척을 떡볶이 끓일때 나만의 비법이 있다면떡볶이에 야채 있는거 다 넣어도 마늘은 절대 넣지 않는다는 것 오늘밥상 저녁 저녁메뉴 저녁밥 저녁식사 저녁밥상 엄마밥 엄마밥상 집반찬 koreanfood 떡볶이 떡볶이밀키트 청떡 청주떡볶이 떡맥,"#리그램, #오늘밥상, #저녁, #저녁메뉴, #저녁밥, #저녁식사, #저녁밥상, #엄마밥, #엄마밥상, #집반찬, #koreanfood, #떡볶이, #떡볶이밀키트, #청떡, #청주떡볶이, #떡맥",28.0,0.003288700963119568,16
382,u_rin1115,봄 날씨 같았던 오늘 세차하고 저녁까지 알차게 먹고 이제 잘 시간세차 손세차 세차그램 점심메뉴 배말칼국수 꼬막비빔국수 톳김밥 저녁메뉴 부산 분식 떡볶이 군만두 라면 팥크림 겨울간식 씨앗호떡 먹스타그램 맛스타그램 일상 일상스타그램 데일리 데일리그램 인스타데일리,"#세차, #손세차, #세차그램, #점심메뉴, #배말칼국수, #꼬막비빔국수, #톳김밥, #저녁메뉴, #부산, #분식, #떡볶이, #군만두, #라면, #팥크림, #겨울간식, #씨앗호떡, #먹스타그램, #맛스타그램, #일상, #일상스타그램, #데일리, #데일리그램, #인스타데일리",29.0,0.0034061545689452665,23
383,muck_boo,엽떡이 너무 땡겨서 먹었던 엽떡덜매운맛 도전,,27.0,0.0031712473572938693,0
384,bsom817,0105떡볶이 어릴 때 300원 500원에 사먹는컵떡볶이를 좋아했는데 요즘 떡볶이는양배추나 대파없이 하는 경우가 많아서 그런지 내 입맛에 아쉬워서 굳이 사먹진 않았다그런데 오랜만에 먹은 시장 떡볶이는 왜이리 맛있는지 같이 있는 사람이좋아서 그런가 아무튼 정겨운 그 맛조만간 또 찾아가 먹어야지음식스타그램시장맛집냠냠,"#0105, #떡볶이, #음식스타그램, #시장맛집, #냠냠😋",70.0,0.00822175240779892,5
385,sse_luv,이거먹고 기절할뻔한 썰풉니다특허까지 받은 차원이 다른 특대왕김말이 가산디지털단지 왕김말이랑떡볶이 가디가면 꼭 먹고와야할 대왕 김말이집안그래도 맛있는 김말이가 팔뚝만하고 그 안에 햄치즈가 들어갔다 매콤한 떡볶이쏘스까지 정말 맛없없 조합이다 오징어와 김치가 들어가 쫄깃아삭매콤한 오징어 왕김말이도 추천 주문받고 바로튀겨 겉은빠싹 속은 부드러운게 진짜 마약이다 김말이 종류도 많아서 고르는 재미까지 원래는 3천원이었는데 4월1일부터 500원이 인상되었다고 김말이치고 살짝 비싸다고 느낄수있는데 일단 먹어보면 너무 맛있어서 전혀 아깝지않다 햄치즈 왕김말이3500원 오징어 왕김말이3500원가산디지털단지역 4번출구에서 70m  롯데팩토리아울렛 주차장입구매일 1400  2100 가산디지털단지맛집 가산디지털단지역맛집 가디맛집 가디역맛집 가산디지털단지 신도림맛집 가산맛집 영등포맛집 구로맛집 김말이 왕김말이 떡볶이 떡볶이맛집 분식맛집 튀김맛집,"#가산디지털단지, #왕김말이랑떡볶이, #가산디지털단지맛집, #가산디지털단지역맛집, #가디맛집, #가디역맛집, #가산디지털단지, #신도림맛집, #가산맛집, #영등포맛집, #구로맛집, #김말이, #왕김말이, #떡볶이, #떡볶이맛집, #분식맛집, #튀김맛집",1169.0,0.13730326521024197,17
386,jinjee7,텔레파시 통한날아주 질척거리는 불륜 남여때문에 막장드라마 한편 본줄먹스타그램 맛스타그램 술스타그램일상친구랑오랜만에접선텔레파시달빛경성술집여자둘안주떡볶이닭껍질튀김맛있군먹부림행복술쟁이들맛집좋아요성공적존맛탱,"#먹스타그램, #맛스타그램, #술스타그램, #일상, #친구랑, #오랜만에, #접선, #텔레파시, #달빛경성술집, #여자둘, #안주, #떡볶이, #닭껍질튀김, #맛있군, #먹부림, #행복, #술쟁이들, #맛집, #좋아요, #성공적, #존맛탱, #🍻, #❤",19.0,0.0022316185106882784,23
387,blueming.jaeeun,선다리분식떡볶이 김밥 내 첫직장 스토리,"#선다리분식, #떡볶이, #김밥+",24.0,0.0028188865398167725,3
388,splendide__young,국물떡볶이한국에서 가져온 구멍난 떡볶이떡탄수화물 반만 섭취한 것 같은 기분좋은 이 느낌 뭐지프랑스집밥전선생 프랑스영분식 집밥일상혼밥혼점점심식사홈쿡맛스타그린먹스타그램쿡스타그램해외살이남프랑스프랑스일상떡볶이소울푸드떡볶이스타그램,"#국물떡볶이한국에서, #프랑스집밥전선생👩\u200d🍳, #프랑스영분식😋, #집밥, #일상, #혼밥, #혼점, #점심식사, #홈쿡, #맛스타그린, #먹스타그램, #쿡스타그램, #해외살이, #남프랑스, #프랑스일상, #떡볶이, #소울푸드, #떡볶이스타그램",47.0,0.005520319473807846,18
389,b_table_,맛있는 로제떡볶이 만들었어요베이컨 듬뿍 넣고 만들었더니 너무 맛있네요재료2인분  베이컨 100g 떡 네 주먹 양파반개 마늘3개 새송이버섯옵션 고추장 1T 쿠킹크림생크림 200g 소금 후추 치킨스톡 올리브유 올리고당 물재료들은 취향껏 가감해주세요1 올리브유 살짝 두르고 마늘을 볶아주세요2 마늘이 어느정도 익으면 베이컨 함께 볶아주시고 조금 후에 양파와 새송이 넣고 함께 볶아주세요3 고추장 한 큰술 넣고 물 한컵넣고 끓여주다가 저는 떡이 냉동상태라 부드러워질 때까지 좀 길게 끓여주었어요 쿠킹크림 넣고 치킨스톡 소금 후추로 간 맞춰주었어요4 쪽파 후추 크러쉬드레드페퍼 치즈 갈아서 데코해주었고 루꼴라도 너무 잘어울릴 것 같아요비비레시피 비비테이블 떡볶이 로제떡볶이 와인안주 와인 와인바 wine onthetable 살라미절임 살라미 food 플레이팅 사브르,"#비비레시피, #비비테이블, #떡볶이, #로제떡볶이, #와인안주, #와인, #와인바, #wine, #onthetable, #살라미절임, #살라미, #food, #플레이팅, #사브르",47.0,0.005520319473807846,14
390,isocommunication,간단히 혼술로 마무리 떡볶이 계란말이 좋아요반사혼술 집에서혼술 오늘도혼술 혼술과안주소맥참이슬테라 참이슬 테라,"#떡볶이, #계란말이, #좋아요반사, #혼술, #집에서혼술, #오늘도혼술, #혼술과안주, #소맥_참이슬_테라, #참이슬, #테라",111.0,0.013037350246652573,10
391,minsike0408,22년 11월밀회관 브리치즈구이 화원짚불구이 우대갈비 코발트 콥샐러드 뇨끼 해남소망식당 포켓몬빵 토게피의딸기우유슈 GS25 피카츄돈까스 편스토랑 류수영파스타 10살두꺼비손파스타 꼬치구이 떡볶이 누들핏 김밥,"#밀회관, #브리치즈구이, #화원짚불구이, #우대갈비, #코발트, #콥샐러드, #뇨끼, #해남소망식당, #포켓몬빵, #토게피의딸기우유슈, #GS25, #피카츄돈까스, #편스토랑, #류수영파스타, #10살두꺼비손파스타, #꼬치구이, #떡볶이, #누들핏, #김밥",6.0,0.0007047216349541931,19
392,mukchairman,오늘은 서울 용산 용문시장에 위치한 분식집에 방문했습니다오늘 소개할 곳 부산어묵부산어묵은 용산의 대표 맛집으로 알려진 곳인데요부산의 참맛을 경험하기 위해 방문하게 됐습니다떡볶이무려 단돈 4천 원에 한가득 담아주는 걸로 굉장히 유명한데요착한 가격이 믿기지 않는 수준의 떡볶이입니다떡볶이는 평범하지만 맛있습니다어릴 적 먹던 매콤 달달한 떡볶이인데요이런 시장 떡볶이에 길거리 통닭과 쇠주를 걸쳐주면 정말 맛있습니다특히 겨울에 노상에서 먹으면 난리납니다오뎅 물떡역시 뿌산의 명물 부산어묵답게 종류도 많고 굉장히 맛있었습니다종류별로 어묵을 다양하게 넣어 주셔서 골라 먹는 재미도 있었습니다부산에 처음 갔을 때 문화 충격이었던 물떡도 잔뜩 들어가 있는데떡 자체가 쫀득하고 말캉해서 맛없없입니다국물도 어떻게 만드셨는지 궁금할 정도로 감칠맛이 굉장했습니다서울 용산구 용문시장에서 맛있는 부산의 떡볶이와 물떡 어묵을 먹고 싶다면 부산어묵을 추천드립니다메뉴정보메뉴꼬치어묵 600오뎅 떡볶이 포장1팩 4000팥빙수 1000찰순대1인분 20002인분 30003인분 4000매운순대중 3000대 5000서울용산구 부산어묵서울 용산구 효창원로42길 6매일 09002200Tel 027010221불펌 및 크롤링 금지 먹회장먹회장용산구 먹회장효창공원앞역,"#부산어묵부산어묵은, #떡볶이무려, #오뎅, #물떡역시, #먹회장_용산구, #먹회장_효창공원앞역",402.0,0.04721634954193094,6
393,yesssssss_______,야호 해피치즈스마일 b,#해피치즈스마일,34.0,0.003993422598073761,1
394,imjuuu_,나의사랑 모두의사랑 yupddukofficial 엽떡 엽기떡볶이 엽떡 야식 먹스타그램 떡볶이,"#엽기떡볶이, #엽떡, #야식, #먹스타그램, #떡볶이",25.0,0.002936340145642471,5
395,babi_design,간식 삼각김밥 처음 만들어봤음  곤드레밥 에 참기름 둘러주고 볶아서 베이스로 깔고 아침에 먹고 남은 소고기 바비큐 잘게잘라서 중간에 넣어봤는데세상에없는 소고기곤드레삼각김밥 다양하게 응용가능한 레시피가 나올수있는나만의 삼각김밥 만전김 떡볶이    babieats요리 행복 엄마표요리 집밥 홈쿡 가정식    daily 기록 record 소통 하루 소중해 챙겨먹기 먹스타그램 foodstargram 곤드레밥 삼각김밥,"#간식, #만전김, #떡볶이, #babi_eats.ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ, #요리, #행복, #엄마표요리, #집밥, #홈쿡, #가정식, #일상, #일상스타그램, #데일리, #daily, #기록, #record, #소통, #하루, #소중해, #챙겨먹기, #먹스타그램, #foodstargram, #곤드레밥, #삼각김밥",32.0,0.0037585153864223633,24
396,ttyung_e,카페 차리고 싶은 충동 참는 중,#카페,168.0,0.019732205778717406,1
397,khslove39,과자만 먹었더만빨간게 너무 땡기더라야식일상 분식과자 주워먹다가 뛰쳐나감떡볶이 만두 기본적인 맛 하이볼 살짝집스타그램 홈스타그램야식스타그램 안주스타그램 술스타그램 먹스타그램 먹방,"#야식.., #일상, #분식, #과자, #떡볶이, #만두, #하이볼, #집스타그램, #홈스타그램, #야식스타그램, #안주스타그램, #술스타그램, #먹스타그램, #먹방",65.0,0.007634484378670425,14
398,zzinio_o,두산떡볶이 떡볶이 순대 맵달떡볶이 가산동맛집 가산맛집포차떡볶이 포장마차떡볶이 동네 사거리 이디야 옆에 있는 떡볶이집가봐야지 했는데 드뎌 방문 오잉 맛있네밀떡 이여서 좀 아쉽지만 쌀떡파 맛있어서 또 갈 듯먹스타그램 맛스타그램 찌닝가산,"#두산떡볶이, #떡볶이, #순대, #맵달떡볶이, #가산동맛집, #가산맛집, #포차떡볶이, #포장마차떡볶이, #밀떡, #먹스타그램, #맛스타그램, #찌닝_가산",68.0,0.007986845196147521,12
399,minhee.victory,디너음식가리비세비체양송이버섯크림수프메쉬드포테이토와안심스테이크쵸코렛무스까지먹고 직급식끝나고 숙소에서또 떡볶이와 치킨 귤과딸기이렇게 먹고도 늘 유지하는 코치샘들역시 제품은 세계최고 디너음식스테이크떡볶이 치킨야식가리비 세비체 넘맛있다그램,"#디너, #음식, #스테이크, #떡볶이, #치킨, #야식, #가리비, #세비체, #넘, #맛있다그램",39.0,0.0045806906272022555,10
400,yominye,주문 마감 임박공구는 내일금 오후1시마감주문 서두르셔야 해욤우리집 필수양념 대용량 만능육수들도 인기만점찐멸치는 국내산 멸치로 맛을내잔치국수만둣국칼국수수제비국물요리종결자는 무다시마 육수어묵탕우동 각종 국물찌개요리빨강만능양념은 떡볶이닭볶음탕제육볶음 등김치찌개끓일때 한스푼 넣어보세요찐 공동구매 혜택은전제품 할인은 물론3만원이상 구매시 무료배송전구매고객분들께 송장지우개 펜 드립니다설 전 마지막공구이니 주문은 프로필링크로 고고요리하는미녀 요미녀요미녀떡볶이 떡볶이맛집,"#요리하는미녀, #요미녀, #요미녀떡볶이, #떡볶이맛집",92.0,0.010805731735964295,4
401,kyounghee__park,냉장고에 있는 재료 마구 잘라넣고 오리엔탈스스 만들어서퇴근길 떡볶이 급땡겨 후다닥 만들어 냠냠오늘 하루도 잘 살았다,"#냉장고에, #오리엔탈스스, #퇴근길, #떡볶이, #급땡겨",70.0,0.00822175240779892,5
402,das_.kochen,저녁  떡볶이 순대 김밥 분명 다이어트 중인데휴 약간의 폭식강제 홈트행분식을품다 배달음식 떡보끼 떡볶이 순대 김밥 다이어트 폭식 자극적인맛 참치 떡,"#분식을품다, #배달음식, #떡보끼, #떡볶이, #순대, #김밥, #다이어트, #폭식, #자극적인맛, #참치, #떡",9.0,0.0010570824524312897,11
403,jinjee7,두끼가서해장떡뽀끼 쨥쨥매워서 아주 땀이 줄줄나는 광료기집까지 걸어가는데 배가 안꺼져먹스타그램 맛스타그램 술스타그램럽스타그램일상내꺼랑연신내점심해장두끼떡볶이튀김마무리는볶음밥맛있군먹부림행복술쟁이들내꺼사랑해맛집좋아요성공적존맛탱,"#먹스타그램, #맛스타그램, #술스타그램, #럽스타그램, #일상, #내꺼랑, #연신내, #점심, #해장, #두끼, #떡볶이, #튀김, #마무리는, #볶음밥, #맛있군, #먹부림, #행복, #술쟁이들, #내꺼, #사랑해, #맛집, #좋아요, #성공적, #존맛탱, #👩\u200d❤️\u200d👨, #🍻, #❤",25.0,0.002936340145642471,27
404,bin160601,어제오늘바쁘다바뽀치킨과 떡볶이  오뎅탕 물떡커피 무엇  통하였느니라같이먹으니  더 맛나고치킨떡볶이오뎅탕물떡커피아이스아메리카노만두튀김맛나맛나찌찌뽕커피무엇통하였도다우리끼리수다는즐거워맛있는음식함께라서행복해인생은아름다워맥주한잔캬좋구나즐겁게살자좋은생각만하기고고고살찌는소리가들린다돼지되는중그래도좋아치킨맛집국제통닭,"#어제오늘❤️, #바쁘다바뽀🤭🤭치킨과, #치킨, #떡볶이, #오뎅탕, #물떡, #커피, #아이스아메리카노, #만두튀김, #맛나맛나, #찌찌뽕, #커피무엇, #ㅋㅋㅋ, #통하였도다, #우리끼리, #수다는즐거워, #맛있는음식, #함께라서행복해, #인생은아름다워, #맥주한잔, #캬, #좋구나, #즐겁게살자, #좋은생각만하기, #고고고, #살찌는소리가들린다, #돼지되는중, #그래도좋아💕, #치킨맛집, #국제통닭",22.0,0.002583979328165375,30
405,huny_6804,일상 소통 좋아요 대구 맛집 퇴근 삼겹살 냉삼 포차 조개탕 분식 떡볶이 닭강정 소주 맥주  사는 맛,"#일상, #소통, #좋아요, #대구, #맛집, #퇴근, #삼겹살, #냉삼, #포차, #조개탕, #분식, #떡볶이, #닭강정, #소주, #맥주",32.0,0.0037585153864223633,15
406,jin_hwa_jin,부산동래맛집신가네떡볶이만두김밥호떡어묵점심 먹었어요아주 좋은 봄날같은 겨울낮시간에유명 맛집이라고 하네요잘알먹었어요,"#동래, #맛집, #신가네, #떡볶이, #만두, #김밥, #호떡, #어묵, #점심, #아주, #유명, #잘알~~먹었어요👍👍👍👍👍",9.0,0.0010570824524312897,12
407,agatha_1703,야식타임 평생오빠가 종류대로 사옴내가 이러니반하나안반하나 타코야끼 떡볶이 와플송편 바나나 ,"#야식타임, #이러니반하나안반하나, #타코야끼, #떡볶이, #와플, #송편, #바나나",70.0,0.00822175240779892,7
408,ms__sm__chocchoc,오늘은 육아에 살짝 벗어나 자유 만킥 서문시장 갓다가 떡볶이 먹구 시내 가서 내 폰케이스 사고 목욕탕카페 가서 수다수다 하구 병원쌤과 헤어졋당 ,"#오늘은, #자유, #만킥, #서문시장, #떡볶이, #시내, #폰케이스, #목욕탕카페, #수다수다👄",15.0,0.0017618040873854828,9
409,u.kyung_lee,아이스월병 배우기드디어 배웠다 아이스월병항상 수업시간은 즐겁고 흥돋는 쉅쉅매번 잘 알려주셔서 감사합니당일상 원데이클래스 떡 디저트 왕십리 답례품 선물 떡볶이 맛집 daily dessert food seoul photo instagram foodstagram likeforlikes 선팔 맞팔 팔로우 follow,"#일상, #원데이클래스, #떡, #디저트, #왕십리, #답례품, #선물, #떡볶이, #맛집, #daily, #dessert, #food, #seoul, #photo, #instagram, #foodstagram, #likeforlikes, #선팔, #맞팔, #팔로우, #follow",28.0,0.003288700963119568,21
410,ga_s2_na,엽포터즈 5기 모집 안내 엽생 살고 싶다 매일매일 엽떡 생각만 난다 엽떡을 소문내고 싶다당신이 바로 엽포터즈 5기엽기떡볶이를 사랑하는 엽덕후들은 모두 지원 가능합니다맛있게 매운 엽기떡볶이와 함께할 엽꿍이들 모여라엽포터즈 5기 모집 상세내용모집 기간 2023년 01월 04일수  01월 15일일 활동 기간 2023년 02월  05월 4개월간모집 인원 블로그 부문 25명  인스타그램 부문 25명지원 방법 인스타그램 프로필 상단 링크 접속 네이버폼 서포터즈 지원 신청서 제출 상세내용은 홈페이지 or 엽떡앱 이벤트 페이지를 참고 부탁 드립니다떡볶이 떡스타그램 엽스타그램 떡볶이추천 매운떡볶이 매운음식 엽포터즈 서포터즈 브랜드서포터즈 event 이벤트 갓생 엽생 방학 대학생 대학생서포터즈 홍보대사 브랜드홍보대사,"#떡볶이, #떡스타그램, #엽스타그램, #떡볶이추천, #매운떡볶이, #매운음식, #엽포터즈, #서포터즈, #브랜드서포터즈, #event, #이벤트, #갓생, #엽생, #방학, #대학생, #대학생서포터즈, #홍보대사, #브랜드홍보대사",45.0,0.005285412262156448,18
411,ggogumom,솔직히 오마뎅 공구 확정은떡볶이때문에 확정부산떡볶이가래떡으로다가 라면사리 넣고꼬구는 짜장떡볶이 부산떡볶이 둘다 잘먹고꼬둘꼬삼은 맵찌리라 짜장 국물까지 싸악남지 않고 맛있게 다 먹을 수 있는 조합떡볶이야 더 맛있게 찍어주지못해 미안해 그치만 너무 맛있 떡볶이 공구 제안 다 거절했었는데부산 가래떡 물리칠수 없었어요 공구야식떡볶이먹방스타그램,"#오마뎅, #부산떡볶이가래떡으로다가, #공구, #야식, #떡볶이, #먹방스타그램",63.0,0.007399577167019028,6
412,rwg_0723,제주도 사진음식제주도음식고기국수도시정원 제주흑돼지 계란찜우무 우무푸딩 야식곱창막창 회배부름떡볶이화이트킹버거 한라봉요거트스무디수제버거 겁나배부름,"#제주도, #음식, #고기국수, #도시정원, #제주흑돼지, #계란찜, #우무, #우무푸딩, #야식, #곱창막창, #회, #배부름, #떡볶이, #화이트킹버거🍔, #한라봉요거트스무디, #수제버거, #겁나배부름",23.0,0.002701432933991074,17
413,new_jae_min,멍스타그램 아이돌메이크업 다이어트자극사진 감성사진 감성 떡볶이 배고프다 떡볶이덕후,"#멍스타그램, #아이돌메이크업, #다이어트자극사진, #감성사진, #감성, #떡볶이, #배고프다, #떡볶이덕후",1.0,0.00011745360582569885,8
414,_darling.j_,톰젤 떡볶이랑 김밥천안맛집 신부동맛집 배달맛집 배달의민족 배달음식 톰젤국물떡볶이 떡볶이 존맛탱 맛스타그램 먹스타그램 푸드스타그램요리스타그램 내일은요리왕일상스타그램 여행스타그램food foodie foodstagram cooking cookstagramdailystagram travelstagram달링제이스타그램,"#천안맛집, #신부동맛집, #배달맛집, #배달의민족, #배달음식, #톰젤국물떡볶이, #떡볶이, #존맛탱👍👍👍, #맛스타그램, #먹스타그램, #푸드스타그램, #요리스타그램, #내일은요리왕, #일상스타그램, #여행스타그램, #food, #foodie, #foodstagram, #cooking, #cookstagram, #dailystagram, #travelstagram, #달링제이스타그램",20.0,0.002349072116513977,23
415,parkjji_2023,연신내 떡볶이 백만년만에 다녀온 할머니떡볶이달달한 떡볶이와 주문 즉시 말아주는 꼬마김밥 의 조합은 최고,"#연신내, #떡볶이, #꼬마김밥, #최고",2.0,0.0002349072116513977,4
416,food_yun93,엄마가 만들어준 떡볶이는 언제 먹어도 맛있고 질리지 않는거 같아요우리 엄마 최고  떡볶이 집요리 홈메이드 홈쿡 엄마요리 엄마요리최고 라볶이 만두 음식 소확행 푸드스타그램,"#떡볶이, #집요리, #홈메이드, #홈쿡, #엄마요리, #엄마요리최고, #라볶이, #만두, #음식, #소확행, #푸드스타그램",9.0,0.0010570824524312897,11
417,marong_98,광장시장 호다닥광장시장 육회비빔밥 녹두빈대떡 떡볶이 꼬마김밥,"#광장시장, #육회비빔밥, #녹두빈대떡, #떡볶이, #꼬마김밥",5.0,0.0005872680291284943,5
418,wony0107,세련된 카페같은 떡뽀끼집신전떡볶이먹스타그램,"#신전, #떡볶이, #먹스타그램",5.0,0.0005872680291284943,3
419,fatty.cyl,오늘의맛집 오늘은 회기역 맛도리 모두랑 입니다제 소울푸드인 떡볶이는 스트레스 해소를 위해 일주일에 한 번씩 꼭꼭 먹어야하는데요 뜨거운 음식을 좋아하는 저는 그냥 먹는 떡볶이보다 바로 끓여먹는 즉석 떡볶이를 사랑한답니다근래 스트레스를 너무 많이 받아서 학생 때부터 즐겨먹었던 즉석 떡볶이가 생각나 모두랑을 찾아갔답니당일단 가격이 굉장히 싸고 가격에 비해 양이 굉장히 많아요 떡볶이 2인분에 치즈 추가 김말이 3개 추가로 총 14500원이 나왔습니다가격이 저렴하다고 맛이 없는건 절대 아니죠보글보글 끓기 시작하면 라면과 쫄면을 먼저 먹고 튀김을 건져서 함께 먹으면스트레스가 싸아악 사라진답니다다 먹고나면 사장님께서 볶음밥을 볶아주시는데 저는 옥수수가 들어간 볶음밥을 정말 좋아하시는데 모두랑 사장님은 옥수수를 왕창 넣어주시기 때문에 너무 좋아요바닥에 붙어 누룽지가 되어버린 것까지 박박 긁어모아 먹으면 완벽한 식사를 할 수 있답니당지나가다 회기역에 들리게 되신다면 꼭꼭 추천드려요,#오늘의맛집,34.0,0.003993422598073761,1
420,greengreeen__,23 2              수제고추장 설렁탕 숙성우설 키치조지 이노카시라공원 맛집 잡채 떡볶이 비빔밥 참이슬 미쵸 곰탕 greengreenkoreandining  greengreen,"#吉祥寺グルメ, #吉祥寺ランチ, #吉祥寺ディナー, #吉祥寺ごはん, #韓国料理, #韓国グルメ, #女子会ランチ, #女子会ディナー, #コムタン, #ソルロンタン, #雑穀米ご飯, #吉祥寺駅近, #ゆめぴりか, #恵方巻き, #수제고추장, #설렁탕, #숙성우설, #키치조지, #이노카시라공원, #맛집, #잡채, #떡볶이, #비빔밥, #참이슬, #미쵸, #곰탕, #greengreenkoreandining, #グリーングリーン韓国料理, #greengreen吉祥寺",19.0,0.0022316185106882784,29
421,one.na_,협찬드디어 실밥 풀고 할라로제떡볶이 소스 존맛  치킨은 은은한 꽈리고추 향이규상이는 분모자에 손도 안 댔지만 나는어오히려 좋아  서비스로 나오는 인절미찰떡아이스크림 그릇 뚫릴 정도로 먹은 건 안 비밀,#협찬드디어,46.0,0.005402865867982148,1
422,eaheung_eameom,우리집  개업후 하루도 빼지 않고  오는  초등학생 단골 손님오늘은 소떡소떡을 주문하시며 캐찹만  부탁해요라십니다날쎈돌이  운동하는 친구인듯한대마냥 귀엽네요완주분식이서분식에코르3차순대떡볶이튀김어흥어멈어흥어멈분식완주군이서면,"#완주분식, #이서분식, #에코르3차, #순대, #떡볶이, #튀김, #어흥어멈, #어흥어멈분식, #완주군이서면",17.0,0.0019967112990368803,9
423,splendid_everything,저녁 메뉴로 떡볶이 했는데어묵 너무 많이 넣어서떡볶이 같지 않은데떡볶이,#떡볶이,44.0,0.00516795865633075,1
424,_hoonchelin_,당하동 천년닭강정    49점간만에 닭강정이 먹고싶어서 배민을 보다가 리뷰가 1000개가 넘길래이 동네에서 이렇게까지 리뷰가 많이 달린곳은 처음봤다리뷰를 보니 죄다 맛있다재주문할거다 라는 평이 많아서 무조건 믿고 시켰는데진짜 존맛이다더 놀라운건 국물떡볶이 전문점이 아닌가 싶을 정도로 진짜 너무 맛있음나중에 떡볶이만 따로 시켜서 먹을예정임 신전 순한맛먹는 맵찔이인데 떡볶이 중간맛으로 시키니 맵지도 않고 너무맛있게 딱좋음 국물까지 호로록 밀떡과 수제비떡 고를수있었는데 다음에는 수제비떡 먹어볼테야강정은 100 다 닭다리살로 만들어서 쫄깃탱탱하고 새우강정도 튀김이 두껍지도않게 너무 맛있다매울까 걱정되어 순한맛을 시켰더니 달달해서 반절먹으니 단맛때문에 물리는경향이 있어서 다음엔 중간맛으로 시킬테다간만에 동네 배달맛집 찾아서 신이난 훈슐랭훈슐랭당하동 훈슐랭가이드 천년닭강정새우강정 닭강정 새우강정 완정역맛집 완정맛집 당하동맛집 당하동맛집추천 닭강정맛집 검단 검단맛집 맛스타그램 먹스타그램 오늘뭐먹지 존맛탱 존맛 떡볶이 먹팔먹스타맞팔,"#당하동, #천년닭강정, #훈슐랭_당하동, #훈슐랭가이드, #천년닭강정새우강정, #닭강정, #새우강정, #완정역맛집, #완정맛집, #당하동맛집, #당하동맛집추천, #닭강정맛집, #검단, #검단맛집, #맛스타그램, #먹스타그램, #오늘뭐먹지, #존맛탱, #존맛, #떡볶이, #먹팔, #먹스타맞팔",13.0,0.001526896875734085,22
425,mj_cook.n.table,떡볶이랑 핫도그 조합달걀도 삶아서 비벼먹긔집밥홈쿡떡볶이쌀떡쌀떡볶이핫도그삶은달걀,"#집밥, #홈쿡, #떡볶이, #쌀떡, #쌀떡볶이, #핫도그, #삶은달걀",14.0,0.001644350481559784,7
