,0,1,2,3
77,cafe_thru,#카페쓰루 #사당동카페 #이수역카페 #간판 #디저트 #커피 #고소 #산미 #디카페인 #크로플 #스콘 #스모어쿠키 #말차쿠키 #샌드위치,"['#카페쓰루', '#사당동카페', '#이수역카페', '#간판', '#디저트', '#커피', '#고소', '#산미', '#디카페인', '#크로플', '#스콘', '#스모어쿠키', '#말차쿠키', '#샌드위치']",0
78,shirabarimango,おはようございます！今日も晴天！天気が良いと出掛けたくなりますよね😍今週も元気に営業です✌️美味しいパフェ、クロッフル、ドリンク等ございます！皆様のご来店をお待ちしております🥭〖今週の営業日〗1/11～1/1511:00～17:00(lo16:30)〖販売場所〗宮古島市平良字西仲宗根742-3〖電話〗080-4316-0141(営業中のみ対応)それ以外はDMでも可能です。返信がきたら予約完了となります。返信がない場合はお電話下さい✨#自社農園#しらばり農園#農家#mango#芒果#マンゴー#망고 #ShirabariMangoFactory#宮古島#miyakoisland #沖縄#okinawa#離島#南国#果物#フルーツ好きな人と繋がりたい#パフェ#파르페#スイーツ#コーヒー#coffee#커피#珈琲#クロッフル#크로플#自家製はちみつ#꿀#レモネード#레모네이드#宮古島グルメ,"['#自社農園', '#しらばり農園', '#農家', '#mango', '#芒果', '#マンゴー', '#망고', '#ShirabariMangoFactory', '#宮古島', '#miyakoisland', '#沖縄', '#okinawa', '#離島', '#南国', '#果物', '#フルーツ好きな人と繋がりたい', '#パフェ', '#파르페', '#スイーツ', '#コーヒー', '#coffee', '#커피', '#珈琲', '#クロッフル', '#크로플', '#自家製はちみつ', '#꿀', '#レモネード', '#레모네이드', '#宮古島グルメ']",16
79,aloha.croiffle,🌭 오늘 알로하 핫도그 개시합니다 :)준비한 수량이 소량이라 핫도그는 조기마감 될 수 있는점양해부탁드립니다 ㅠ - ㅠ핫도그는 배민으로 바로 주문가능해요 🫶🏻,[],153
80,mama_bakery_cafe,"#mama카페✔️오늘은딸기통밀케이크🍓나왔어요💚놀러오세요😄✔️케이크 예약주문 받고있습니다😊🏷️ 카카오채널, DM, 전화, 방문을 통해  예약 후 주문가능합니다😊#마마카페 #mamacafe #mama오픈311일차☕️ #경인교대카페 #경인교대카페맛집 #경인교대앞반지하카페 #스콘맛집 #크로플 #통밀스콘 #말차스콘 #녹차스콘 #초코칩스콘 #쿠키맛집 #브라우니쿠키 #초코렛칩쿠키 #마카다미아넛쿠키 #당근케이크 #수제당근케이크 #조각케이크 #당근조각케이크 #녹차케이크 #말차케이크 #베리케이크 #홀케이크 #주문 #예약주문","['#mama카페✔️오늘은딸기통밀케이크🍓나왔어요💚놀러오세요😄✔️케이크', '#마마카페', '#mamacafe', '#mama오픈311일차☕️', '#경인교대카페', '#경인교대카페맛집', '#경인교대앞반지하카페', '#스콘맛집', '#크로플', '#통밀스콘', '#말차스콘', '#녹차스콘', '#초코칩스콘', '#쿠키맛집', '#브라우니쿠키', '#초코렛칩쿠키', '#마카다미아넛쿠키', '#당근케이크', '#수제당근케이크', '#조각케이크', '#당근조각케이크', '#녹차케이크', '#말차케이크', '#베리케이크', '#홀케이크', '#주문', '#예약주문']",5
81,cafe_nunc,이번 주는 포근한 한 주가 된다고 하니까아아로 시작해봅니다👍👍👍😉카페 눙크 오늘도 활기차게! 시작합니다💙,[],33
82,jinssam2,더 많은 정보//유머 ➡️ @jinssam2어떻게 참냐구~~!!💛 혹시나 문제가 된다면 DM주시면 삭제하겠습니다^^♡ #아쿠아필드 #커피 #크로플 #크로플맛집 #크로플케이크 #아동미술 #러버덕 #짤방 #짤스타그램 #웃긴글 #인스타툰 #신혼그릇 #샤브레 #샤로수길 #선생님 #실내데이트 #카드지갑 #카카오프렌즈 #프렌치토스트,"['#아쿠아필드', '#커피', '#크로플', '#크로플맛집', '#크로플케이크', '#아동미술', '#러버덕', '#짤방', '#짤스타그램', '#웃긴글', '#인스타툰', '#신혼그릇', '#샤브레', '#샤로수길', '#선생님', '#실내데이트', '#카드지갑', '#카카오프렌즈', '#프렌치토스트']",123
83,_coffee_walk_,#커피워크 #핸드드립#코스타리카 엘베네피시오 블랙허니#에티오피아 시다모 오다코#에티오피아 예가체프#케냐 캄완기#콜롬비아 엘엘칸토 다즐링 피치#과테말라 핀카메니나#콜롬비아 수프리모#브라질 다레하 준비되어있습니다!취향에 맞게 골라드셔보세요^^정성을 다해 맛있게 내려드릴께요#석촌동카페 #커피맛집맛있는 #크로플 도 있어요,"['#커피워크', '#핸드드립', '#코스타리카', '#에티오피아', '#에티오피아', '#케냐', '#콜롬비아', '#과테말라', '#콜롬비아', '#브라질', '#석촌동카페', '#커피맛집맛있는', '#크로플']",12
84,cafe_chayoon,오늘도 날씨가.맑은.하루에요:)케이크와커피 또 크로와상 에그타르트 준비 해두었습니다+.+배민 매장 모두 편히 찾아주세요❤️#커피차윤#카페차윤#madeinchayoon,"['#커피차윤', '#카페차윤', '#madeinchayoon']",25
85,jejucafe_elstay,"매장 뒤로 한라산이 보이는 거 보니 미세먼지가 많이 줄어들었나 봅니다:)오픈해서 하나둘씩 스콘들 채워두고 있어요☺️오며 가며 들리셔서 몸 녹이시고 가세요:)오늘도 엘스테이 준비해 두겠습니다☺️🧭  이도이동 2014-5🏫  남문서점 뒷편 흰색 신축3층 건물 🚗  카페 건물 뒤편,위쪽에 있는  공영주차장 🕘  오픈시간 08:30🕘  마감시간 05:30",[],8
86,wellbaking4,"단 24시간 깜짝특가! 국내산 쑥 찹쌀떡👍 맛있다고 소문난 쑥 찹쌀떡입니다👏👏쫄깃한 국내산 찹쌀과 쑥, 통팥앙금의 조화가 정말 맛있는 제품이예요😋 기타 다른 쑥찹쌀떡보다 찹쌀 함량 높아 더 쫄깃한 쑥찹쌀떡을 단 24시간만 폭풍세일합니다❤재고가 많지 않으니 서둘러 구매해 주세용~🐌여러분곁엔 언제나 #웰베이킹www.wellbaking.com 에서 구입가능합니다 😍#마들렌#휘낭시에#구움과자#굽스타그램#도넛#도넛맛집#수제쿠키#쿠키맛집#스모어쿠키#르뱅쿠키#아메리칸쿠키#제과#크로와상#크로플#수제와플#구움과자클래스#타르트#에그타르트#타르트맛집#큐브케이크#고구마빵#크로와상맛집#초코칩쿠키#스콘#스콘맛집#플레인스콘#다쿠아즈#디저트맛집#디저트","['#웰베이킹www.wellbaking.com', '#마들렌', '#휘낭시에', '#구움과자', '#굽스타그램', '#도넛', '#도넛맛집', '#수제쿠키', '#쿠키맛집', '#스모어쿠키', '#르뱅쿠키', '#아메리칸쿠키', '#제과', '#크로와상', '#크로플', '#수제와플', '#구움과자클래스', '#타르트', '#에그타르트', '#타르트맛집', '#큐브케이크', '#고구마빵', '#크로와상맛집', '#초코칩쿠키', '#스콘', '#스콘맛집', '#플레인스콘', '#다쿠아즈', '#디저트맛집', '#디저트']",5
87,cafe__air,"카페,공기 저녁 8시까지:)☕️",[],23
88,dadidan_dessert,🤗🧧🤗설날이 얼마 남지 않았어요 ❣️올해는 따로 선물세트를 준비하진 않고설 분위기가 나는 패키지를 별도 옵션으로 준비했답니다단 😘자세한 내용은 블로그를 참고해 주세요 ♥️https://blog.naver.com/dadidan_dessert⠀🍪오늘은 이렇게 준비돼요🍪🎉🥳 NEW 🥳🎉#초코칩스콘 🎉NEW🎉#말차마카다미아쿠키 🎉NEW🎉⠀#휘낭시에플레인무화과 크림치즈❣️인기❣️마카다미아❣️인기❣️쏠티 카라멜 ❣️인기❣️⠀#마들렌코코넛황치즈⠀#쿠키촉촉한 초코칩❣️인기❣️라즈베리 잼말차 마카다미아갈레트브루통 #스콘초코칩 🎉NEW🎉⠀#에그타르트❣️인기❣️플레인#구겔호프 레몬 커드솔티 카라멜#크로플플레인초콜릿애플시나몬생딸기 🎉NEW🎉⠀🥰항상 감사합니다🥰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#디저트카페 #다디단 #계룡카페 #엄사카페 #향한리카페 #카페추천 #휘낭시에맛집 #계룡휘낭시에 #계룡디저트 #계룡데이트 #계룡설선물 #설선물추천 #디저트선물 #디저트추천 #대전설선물 #구움과자 #구움과자맛집 #새해복많이받으세요,"['#초코칩스콘', '#말차마카다미아쿠키', '#휘낭시에플레인무화과', '#마들렌코코넛황치즈⠀', '#쿠키촉촉한', '#스콘초코칩', '#에그타르트❣️인기❣️플레인', '#구겔호프', '#크로플플레인초콜릿애플시나몬생딸기', '#디저트카페', '#다디단', '#계룡카페', '#엄사카페', '#향한리카페', '#카페추천', '#휘낭시에맛집', '#계룡휘낭시에', '#계룡디저트', '#계룡데이트', '#계룡설선물', '#설선물추천', '#디저트선물', '#디저트추천', '#대전설선물', '#구움과자', '#구움과자맛집', '#새해복많이받으세요']",13
89,foodaholicbunny,"澳式風味🇦🇺🦘自從屯馬線開通後，九龍城愈嚟愈多Café進駐，今次同朋友嚟呢間澳式風味Café @gladys_Estate_coffee 試試裝修簡約，石灰牆配搭木枱凳，環境悠閒輕鬆，充滿陣陣咖啡香，讓人可以靜落嚟放空下Café崇尚健康，食物以外國高級原材料製作，提供高質素用餐體驗Aussie Halloumi ($148)🍳🍅🧀🥑🥖酥脆多士伴牛油果蓉，營造出柔滑同香脆嘅雙重口感再加上露荀同酸酸甜甜嘅蕃茄仔，帶嚟清新滋味羊奶芝士添加絲絲鹹香，薯餅係煎唔係炸，大大減少罪疚感，整體感覺健康輕盈Croffle Panini ($128)🍳🧀🌿🥐🧇配料豐富，賣相吸引Croffle金黃香脆，入口有牛油香，口感鬆軟夾住日本流心煎蛋、清新嘅火箭菜，再加鹹香嘅芝士同火雞火腿，令口味變得更豐富Mocha ($48)🍫☕️(with Valrhona dark chocolate, not sweetie)老闆好注重咖啡味道嘅品質，唔會添加syrup或糖，怕會蓋過個咖啡本身嘅香味Mocha用咗黑朱古力，味道濃郁但唔會覺得苦澀，亦唔會搶走咖啡香Gladys' Estate Coffee🇭🇰地址: 九龍城獅子石道6-8號美景樓地下🔎想知更多同類資訊可以睇👉🏻 #foodaholicbunny_cafe#吃貨 #吃貨人生 #手機食先 #睇得又食得 #好睇又好食 #九龍城美食 #gladys_Estate_coffee #九龍城cafe #AussieHalloumi #alldaybreakfast #全日早餐 #waffles #澳式cafe #hkcafe #크로플 #크로플🥐 #croffle #牛角酥窩夫 #牛角窩夫 #coffee #coffeetime #coffeetime☕ #coffeetime☕️❤️ #coffeelover #coffeelover☕️ #coffeelovers☕️❤️ #咖啡控 #咖啡迷 #foodaholicbunny_cafe #foodaholicbunny_hk","['#foodaholicbunny_cafe', '#吃貨', '#吃貨人生', '#手機食先', '#睇得又食得', '#好睇又好食', '#九龍城美食', '#gladys_Estate_coffee', '#九龍城cafe', '#AussieHalloumi', '#alldaybreakfast', '#全日早餐', '#waffles', '#澳式cafe', '#hkcafe', '#크로플', '#크로플🥐', '#croffle', '#牛角酥窩夫', '#牛角窩夫', '#coffee', '#coffeetime', '#coffeetime☕', '#coffeetime☕️❤️', '#coffeelover', '#coffeelover☕️', '#coffeelovers☕️❤️', '#咖啡控', '#咖啡迷', '#foodaholicbunny_cafe', '#foodaholicbunny_hk']",155
90,goheungnokdongjeom,"수요일 입니다. ❣️ 방문과 배달. 이제, 편하게 즐겨주세요. 🙆‍♂️🙆‍♂️🙋‍♂️1/11 (수요일)갓군샌과 케익샌드는, 매일매일 준비되어 있습니다. 👍☑️ Fresh Sandwich ☑️햄치즈햄치즈초코퐁당딸기퐁당쿠키앤크림옥수수- 예약은, 언제나 환영 입니다!!🙆‍♂️🙆‍♂️👍- 061) 842-9434",[],27
91,run_mangopine,"글씨 팔아 사먹을라구 했는데~리그램이 더 빠르겠네요~🤣🤣🤣소환되더라도 이해해 주셔요~💕#리그램 - @herthday_story by @get_regrammerPosted @withregram • @cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#리그램', '#카페노리', '#이벤트', '#상품권', '#크로플2023']",155
92,ruhen_cafe,오늘은 따뜻한 카페라떼~아이스만 먹던 제가 요즘은 따뜻한 커피가 좋아요!!오늘 아트는 ㅎㅎ 바탕정리만 만족!,[],10
93,wanny_croffle,"굿모닝입니다!오늘 해가 뜰때보라색으로 싸악 그라데이션 된것이참으로 이뻤는데몇년된 휴대폰이라 그런가실물을 못담아내네요..;새해가 되니까 괜스레반려동물을 입양하고싶다는 생각이자꾸만 머리를 후려치는데단순히 눈요깃거리나 심심풀이가 아닌한 생명을 책임지는 일이기에선뜻 행동하기가 쉽지않네요..●다온레스큐●(@with_daon_)서울에 있을때 봉사활동으로 알게된 곳인데 다들 날개없는 천사들이예요..바라는 댓가 하나없이 소중한 생명들을 구해내고 있어요..정말 존경스럽습니다!!혹여나 반려견/반려묘를 생각중이시라면사지마세요 입양하세요!.~.~.와니크로플 영업안내.~.~.와니크로플은 주문받는 즉시 구워드립니다. 더 따끈따끈하고 맛있는 크로플을 즐기실수 있어요:)주문상황에 따라 대기시간이 있을수 있습니다!전화주문/ 네이버주문 / 배민주문 이용하시면대기시간을 줄이실수 있어요!*영업시간월~토 : 08시-18시 일,공휴일 : 별도공지(재료소진시 조기마감)*휴무일매주 일요일*크로플플레인/시나몬/인절미/누텔라자색고구마잼/제주말차크림/흑임자크림제주감귤잼/제주당근잼*음료당근주스/아메리카노/카페라떼/카푸치노/카페모카/연유라떼/바닐라라떼/토피넛라떼/초코라떼/자색고구마라떼/유자차/생강차/생레모네이드/청포도에이드/백도에이드/유자에이드복숭아 아이스티/유기농허브티6종#일출 #제주도 #제주풍경 #제주바다 #반려견입양 #제주크로플 #제주여행 #도민맛집 #제주핫플 #제주동쪽카페 #제주카페 #제주소품샵 #세화카페 #제주세화맛집 #세화맛집 #존맛탱 #크로플 #크로플맛집 #구좌맛집 #디저트카페 #제주도빵집 #제주크로플 #세화오일장 #빵지순례 #제주맛집 #제주해안도로 #세화해수욕장 #세화해변 #맞팔환영 #인친환영","['#일출', '#제주도', '#제주풍경', '#제주바다', '#반려견입양', '#제주크로플', '#제주여행', '#도민맛집', '#제주핫플', '#제주동쪽카페', '#제주카페', '#제주소품샵', '#세화카페', '#제주세화맛집', '#세화맛집', '#존맛탱', '#크로플', '#크로플맛집', '#구좌맛집', '#디저트카페', '#제주도빵집', '#제주크로플', '#세화오일장', '#빵지순례', '#제주맛집', '#제주해안도로', '#세화해수욕장', '#세화해변', '#맞팔환영', '#인친환영']",40
94,imtheooooo,"@cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",2
95,158.11cm,"@cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",1
96,ro.circle,여전히 얼죽아,[],153
97,keungkangx2,"❤️ 오늘도 무사히 오픈 하였습니다 ❤️오늘 초이스 음료는시그니처 세번째, 버터 크림 라떼 입니다💕<배달/포장 시, 버터 크림은 별도 담아드립니다>💟 이벤트_하나 💟배달(쿠팡이츠, 배민, 배민1, 요기요) 주문 후리뷰 작성 시, 오리지널 크로플은 덤❤️(~23.01.15)늘 감사합니다.#킁캉킁캉 #킁캉다방 #킁캉디저트 #시그니처 #크로플 #버터 #크림 #라떼 #버터크림 #궁금해요 #이벤트 #리뷰 #리뷰이벤트 #배달 #쿠팡이츠 #배민 #배민1 #요기요 #테이크아웃 #크로플서비스","['#킁캉킁캉', '#킁캉다방', '#킁캉디저트', '#시그니처', '#크로플', '#버터', '#크림', '#라떼', '#버터크림', '#궁금해요', '#이벤트', '#리뷰', '#리뷰이벤트', '#배달', '#쿠팡이츠', '#배민', '#배민1', '#요기요', '#테이크아웃', '#크로플서비스']",130
98,songyi__life,.신메뉴 개발에 한창인 요즘😁크로플 탄생바삭한 크로플과달콤한 아이스크림원하는 소스가 곁들어진달콤 바삭 디져트💛@cafe__rooftop.#크로플#루프탑카페 #신메뉴#시흥카페추천 #커피맛집 #디저트맛집 #브런치맛집,"['#크로플', '#루프탑카페', '#신메뉴', '#시흥카페추천', '#커피맛집', '#디저트맛집', '#브런치맛집']",174
99,cafeyoap,오늘은 갑자기 아이스아메리카노가 땡겼어요 하하하얼죽아는 절대아닌데요즘 날이 조금풀려서인건지~~간만에 아아를 마시니 먼가 새로운느낌이네요~~요앞은 오늘도 이른시간부터 활짝오픈입니다용~~^^#카페요앞 #cafeyoap #우리요앞에서커피마시자  #커피  #천천동카페 #정자동카페 #화서동카페 #아인슈페너#수원카페 #수원예쁜카페 #바리스타카페  #천천푸르지오정문상가 #카페인테리어 #화서역푸르지오더에듀포레 #수원성대카페 #수원성대 #정천초등학교 #크로플 #디저트 #크로와상  #샌드위치  #카페스타그램  #coffee #아이스아메리카노 #아메리카노 #달고나  #단체샌드위치,"['#카페요앞', '#cafeyoap', '#우리요앞에서커피마시자', '#커피', '#천천동카페', '#정자동카페', '#화서동카페', '#아인슈페너', '#수원카페', '#수원예쁜카페', '#바리스타카페', '#천천푸르지오정문상가', '#카페인테리어', '#화서역푸르지오더에듀포레', '#수원성대카페', '#수원성대', '#정천초등학교', '#크로플', '#디저트', '#크로와상', '#샌드위치', '#카페스타그램', '#coffee', '#아이스아메리카노', '#아메리카노', '#달고나', '#단체샌드위치']",16
100,crashop_asan,"얼마남지 않은 설날, 이번 선물세트 기대하셔도 좋아요!✨<1월 11일 오늘의 라인업>🥐오리지널🥐레몬글레이즈🥐메이플🥐아몬드🥐크림치즈🥐인절미🥐슈크림🥐생크림🥐딸기생크림🥐앙버터🥐생크림🥐후랑크 소세지🥐마약옥수수🥐에그 베이컨🥐햄치즈🥐오레오🥐초코넛🥐누텔라🧇흑당 크로플🧇앙버터 크로플🧇고구마 크로플➰명절선물 예약 받습니다.➰학교, 기업 등 단체주문 환영합니다.➰전화 예약도 가능하니 매장으로 연락주세요.➰배달의 민족 앱에서 주문 가능합니다.",[],11
101,rjw0301,오늘 아침은 크로플...🥐🧈🫐🍓바삭바삭 몽실몽실 올라오는 모습이 귀엽당😋#오늘 #아침 #조식 #집밥 #홈쿡#맛집 #먹방 #맛스타그램 #먹스타#크로플 #크로와상 #생지 #바삭#브런치 #홈브런치 #카페 #홈카페#오늘의예쁨 ❣️,"['#오늘', '#아침', '#조식', '#집밥', '#홈쿡', '#맛집', '#먹방', '#맛스타그램', '#먹스타', '#크로플', '#크로와상', '#생지', '#바삭', '#브런치', '#홈브런치', '#카페', '#홈카페', '#오늘의예쁨']",158
102,samsampower_0711,"@cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",1
103,cafe__rooftop,..#루프탑 신메뉴#크로플.바삭한 크로플와플 위에달콤한 아이스크림이듬뿍 🥰.바삭함과 달콤함의 절묘한  조화맛보고싶으시죠?루프탑카페로 놀러오세요..#루프탑카페 #시흥카페추천 #시흥카페#크로플맛집#와플맛집#신천동카페 #뷰맛집 #커피맛집,"['#루프탑', '#크로플.바삭한', '#루프탑카페', '#시흥카페추천', '#시흥카페', '#크로플맛집', '#와플맛집', '#신천동카페', '#뷰맛집', '#커피맛집']",158
104,flower_love_0115,"@cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",1
105,bbang_ing_,"🤍#어나더사이드 #베리베리크로플 🤍₩12,000🤍크림치즈에 산미가 없어서 크로플이랑 궁합이 너무 좋았다블루베리보다는 산딸기같이 울퉁불퉁한 과일이 더 맛있었다과일 시럽도 있어서 과일이랑 빵만 먹었을 때 뭔가 2% 부족한 맛을 달달구리하게 채워준다크로플은 바삭보다는 부드러운 식감이다","['#어나더사이드', '#베리베리크로플']",162
106,jiji_love0117,"@cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",1
107,yahoojina,.#페트라#베이글카페#무지개베이글#크로플#커피#주말,"['#페트라', '#베이글카페', '#무지개베이글', '#크로플', '#커피', '#주말']",24
108,bayleef_coffee_gwangalli,😍,[],30
109,matcha_loveee,"💵₩5,300 #말차크로플 🍃#말차럽_카페 #크로앙쥬내가 크로플 구울 땐 이런 맛 안 났는데,,위에 말차크림이 듬뿍 올라갔는데도겉비속촉을 유지하는 크로플..(님..💚)컷팅 한 번 했는데 파사삭!! 하며 나이프가 들어갔다소리 못 잊어 >,<… 식감마저 바삭바삭😆속은 크로와상 페스츄리가 찌부된 게 느껴졌다뻑뻑하지 않고 아직 온기가 남아있어서촉촉하고~ 쫀득하고~ 되게 부드러웠다💚내가 구웠을 땐 뭉침이 있던데..나도 잘 굽고 싶다 !!!!!!말차크림도 적당히 버터리해서니글거림이 없었고, 그냥 크림만 먹어도👍🏼또 생각날 거 같은 말차크로플..사실 지금도 생각 중이다 (?)🥹.#크로플 #크로플맛집 #크로앙쥬추천 #말차빵 #빵 #와플 #크로와상 #크로플카페 #크로플생지 #크로플맛집🥐 #말차크림 #크림크로플 #카페덕후 #디저트 #디저트스타그램 #디저트추천 #빵순이 #빵스타그램 #말차 #녹차 #녹차스타그램 #抹茶 #お茶 #緑茶オタク #抹茶愛 #말차럽 #matcha_loveee","['#말차크로플', '#말차럽_카페', '#크로앙쥬내가', '#크로플', '#크로플맛집', '#크로앙쥬추천', '#말차빵', '#빵', '#와플', '#크로와상', '#크로플카페', '#크로플생지', '#크로플맛집🥐', '#말차크림', '#크림크로플', '#카페덕후', '#디저트', '#디저트스타그램', '#디저트추천', '#빵순이', '#빵스타그램', '#말차', '#녹차', '#녹차스타그램', '#抹茶', '#お茶', '#緑茶オタク', '#抹茶愛', '#말차럽', '#matcha_loveee']",159
110,herthday_story,"Posted @withregram • @cafenoli #카페노리 BIG #이벤트 진행 중!#상품권 #크로플2023 설을 맞이해 이벤트를 진행하고 있어요.카페노리 회원이라면 누구나 Ok 🙆‍♀️댓글 달고 상품권 받아 가세요~✨참여는 카페노리 온라인 쇼핑몰✨이 게시물을 리그램하고, 댓글로 박수 이모티콘(👏)을 달아 주세요!추첨을 통해 5분께 카페노리 신제품,'냉동완제품 버터크로플(10개) 선물로 보내드릴게요 🎁-신청방법1. 카페노리 인스타그램 팔로우&좋아요&리그램 필수!2. 댓글로 박수 이모티콘(👏)을 달아주세요.* 참여 기간 : 1/10 ~ 1/24* 당첨 인원 : 5명* 이벤트 상품 : 냉동완제품 - 플레인 크로플(50GX10개)* 당첨자 발표 : 1/25 (수)* 상품 발송 : 1/26 (목)* 이벤트 당첨자는 해당 게시물의 댓글로 발표됩니다.* 자세한 유의사항은 이미지를 참고해 주세요.","['#카페노리', '#이벤트', '#상품권', '#크로플2023']",83
