,0,1,2,3
60,soyeon_kok,은굥이랑 술먹방은 항상 재밌어아이셔에이슬은 진짜 🍷 대박이야..#싱가폴 #은경 #근황 #토크 #셀카 #선물 #소주 #행복 #술 #힐링 #인천 #굴포천 #부평 #인쌩맥주 #치킨 #떡볶이 #별빛청하 #아이셔에이슬 #먹팔 #먹방 #맛집 #인생,"['#싱가폴', '#은경', '#근황', '#토크', '#셀카', '#선물', '#소주', '#행복', '#술', '#힐링', '#인천', '#굴포천', '#부평', '#인쌩맥주', '#치킨', '#떡볶이', '#별빛청하', '#아이셔에이슬', '#먹팔', '#먹방', '#맛집', '#인생']",166
61,soyeon_kok,너무 오랜만에 한국 온 은굥❤️🖐한식이 너무 먹고싶고치킨이 너무 먹고싶었던내 베프 은굥 넘 반가워! 행복해.아이셔에이슬은 진짜 🍷 대박이야..#싱가폴 #은경 #근황 #토크 #셀카 #소주 #행복 #술 #힐링 #인천 #굴포천 #부평 #인쌩맥주 #치킨 #떡볶이 #별빛청하 #아이셔에이슬 #먹팔 #먹방 #맛집 #인생,"['#싱가폴', '#은경', '#근황', '#토크', '#셀카', '#소주', '#행복', '#술', '#힐링', '#인천', '#굴포천', '#부평', '#인쌩맥주', '#치킨', '#떡볶이', '#별빛청하', '#아이셔에이슬', '#먹팔', '#먹방', '#맛집', '#인생']",167
62,misickha,"부평 모녀떡볶이떡볶이 1인분 3,000원튀김 3개 2,000원떡이짜고매웠지만 아기볼살처럼 말캉하게 잘 삶아졌다 만두는 야끼만두였는데 잘튀겼다 순대품절아쉬움ㅠ 손님이 엄청많았다 계속왔다 난 한번먹어본걸로 만족#모녀떡볶이 #떡볶이 #만두 #튀김만두 #부평 #부평맛집 #부평떡볶이 #부평남부역","['#모녀떡볶이', '#떡볶이', '#만두', '#튀김만두', '#부평', '#부평맛집', '#부평떡볶이', '#부평남부역']",2
63,eunchong_luv,#은언니일상#비타민C...인제 과일좀 챙겨먹어보자!!간식도 먹어보자ㅋㅋ쉬는날에만 할수있는 것들ㅋㅋㅋ😍#미용인일상 #어제 #사과 #골드키위 #딸기 #치킨너겟 #떡볶이 #꿀휴무날 #광주 #일상 #데일리 #daily #뷰티 #패션 #헤어 #소통 #선팔 #맞팔 #선팔하면맞팔 #팔로우 #followme #인친 #좋아요 #DM환영 #은총 #은언니💋,"['#은언니일상', '#비타민C...인제', '#미용인일상', '#어제', '#사과', '#골드키위', '#딸기', '#치킨너겟', '#떡볶이', '#꿀휴무날', '#광주', '#일상', '#데일리', '#daily', '#뷰티', '#패션', '#헤어', '#소통', '#선팔', '#맞팔', '#선팔하면맞팔', '#팔로우', '#followme', '#인친', '#좋아요', '#DM환영', '#은총', '#은언니💋']",23
64,dongsuk.woo,#야식 #떡볶이집에가는길 배고프돠,"['#야식', '#떡볶이집에가는길']",0
65,wonbinhong,#2023 #영등포 #타임스퀘어 #남도분식 #떡볶이 #맛집 #맛스타그램 #맛스타그램 #먹스타그램 #푸드 #dinner #food #foodstagram #foodiegram,"['#2023', '#영등포', '#타임스퀘어', '#남도분식', '#떡볶이', '#맛집', '#맛스타그램', '#맛스타그램', '#먹스타그램', '#푸드', '#dinner', '#food', '#foodstagram', '#foodiegram']",14
66,every.egg.eat,230110#떡볶이 #오뎅 #쌀떡볶이 #매운맛 #Tteokboki #fishcake #koreanfood #foodart #photo #foodphotography #トッポッキ #おでん,"['#떡볶이', '#오뎅', '#쌀떡볶이', '#매운맛', '#Tteokboki', '#fishcake', '#koreanfood', '#foodart', '#photo', '#foodphotography', '#トッポッキ', '#おでん']",5
67,rebecca_2814,2023.01.10｜這家漢堡排紅白醬辣炒年糕*那次的餐點就只有這個年糕還可以主餐、小菜都不行🙃/#instafood #instadaily #picgram #foodpic #foodgram #dailygram #dailypic #230110 #todayslunch #昼ごはん #iPhone12ProMax #食べ物好きな人と繋がりたい #食べ物 #這家漢堡排 #台北美食 #台北甜點 #Taipei #Taiwan #國父紀念館美食 #紅白醬辣炒年糕 #떡볶이 #tteokbokki,"['#instafood', '#instadaily', '#picgram', '#foodpic', '#foodgram', '#dailygram', '#dailypic', '#230110', '#todayslunch', '#昼ごはん', '#iPhone12ProMax', '#食べ物好きな人と繋がりたい', '#食べ物', '#這家漢堡排', '#台北美食', '#台北甜點', '#Taipei', '#Taiwan', '#國父紀念館美食', '#紅白醬辣炒年糕', '#떡볶이', '#tteokbokki']",12
68,music_tree_forest,급 #야식 ! 😋겨울 단골메뉴 먹방♥ 붕어빵 빼고 다먹었네요🤣#포장마차 #떡볶이 #매워요 #겨울 #오뎅국물 #잔치국수 #찐맛 #타코야끼 #서비스 #짱 #미세먼지 #흡입 #먹스타그램 #맛스타그램 #소통 #좋아요 #럽 #인스타그램,"['#야식', '#포장마차', '#떡볶이', '#매워요', '#겨울', '#오뎅국물', '#잔치국수', '#찐맛', '#타코야끼', '#서비스', '#짱', '#미세먼지', '#흡입', '#먹스타그램', '#맛스타그램', '#소통', '#좋아요', '#럽', '#인스타그램']",17
69,tpgus1224,광장시장 구경시장구경은 언제나 재밌습니다. 가득 쌓여있는 맛있는 음식들을 보면군침이 절로 돌기도 하죠. 커다란 떡볶이랑 커다란 순대가 맛있었던 광장시장. 구제상가도 한번 들러보면 재밌는 옷들이 많아요. 📷 Nikon FE 🎞️ 뭐더라..#광장시장 #서울광장시장 #시장구경 #시장투어 #시장음식 #떡볶이 #왕떡볶이 #순대 #왕순대 #빈대떡 #거리사진 #음식사진 #취미사진 #일상사진 #필름사진 #스냅사진 #사진계정 #사진스타그램 #photo #photography,"['#광장시장', '#서울광장시장', '#시장구경', '#시장투어', '#시장음식', '#떡볶이', '#왕떡볶이', '#순대', '#왕순대', '#빈대떡', '#거리사진', '#음식사진', '#취미사진', '#일상사진', '#필름사진', '#스냅사진', '#사진계정', '#사진스타그램', '#photo', '#photography']",21
70,dgb_092020,엄마표 떡볶이💛 #떡볶이 #맛스타그램 #맛있다,"['#떡볶이', '#맛스타그램', '#맛있다']",8
71,lalas_film,🍢🔗 https://m.blog.naver.com/choiseou/222980816818-#배떡 #배떡떡볶이 #떡볶이 #로제떡볶이 #ttukbokki,"['#배떡', '#배떡떡볶이', '#떡볶이', '#로제떡볶이', '#ttukbokki']",2
72,cats_dogs_fam,저녁은 냉동실에 가래떡으로 떡볶이1떡볶이가 제일 쉽당...#일상 #소통 #데일리 #daily #요리 #음식 #떡볶이 #가래떡 #가래떡떡볶이 #저녁 #저녁메뉴 #쌀떡볶이 #먹스타 #맛스타 #먹스타그램 #맛스타그램 #먹방 #존맛탱 #food #foodstagram,"['#일상', '#소통', '#데일리', '#daily', '#요리', '#음식', '#떡볶이', '#가래떡', '#가래떡떡볶이', '#저녁', '#저녁메뉴', '#쌀떡볶이', '#먹스타', '#맛스타', '#먹스타그램', '#맛스타그램', '#먹방', '#존맛탱', '#food', '#foodstagram']",15
73,nail.asobi,"일 마치고 #대구종로맛집 가는거...행복이거든요...가끔 주변 맛집 소개할게용🫶🏻 #삼일통닭 #누룽지통닭  ⠀⠀자샵아트시 타샵제거 무료/ 젤 시술시 자샵제거 무료⠀☻모든 문의는 프로필 링크로 문의주세요☻첫번째 고정 게시글에 예약 가능시간 기재되어 있어요. ⠀*예약 양식* (필수 작성)⋆ 성함 / 연락처⋆ 원하시는 날짜&시간⋆ 원하시는 시술내용(디자인 첨부)⋆ 젤 제거 유무⠀⠀*예약금 안내*아소비는 노쇼, 당일 예약 변경 및 취소를 방지하고자 예약금을  받아요. 상담 후 1시간 이내에 예약금 입금 시, 예약 확정되세요. 예약 상황에 따라 이틀 전까지만 취소 및 변경이 가능하세요. 하루 전 당일 예약 변경 및 취소불가15분 지각 시 다음 시술에 지장을 주게 되어 자동 취소되세요. 위의 안내문을 확인하시고 매너있는 문의와 신중한 예약부탁드려요.⠀⠀꼼꼼한 시술을 위해 시술 시간은 2시간 단위로 예약 잡아드려요. 시술 시간은 넉넉하게 생각해주세요.","['#대구종로맛집', '#삼일통닭', '#누룽지통닭']",170
74,park.real76,#순대 없다다 떨어졌다니!!!!!!#아찌떡볶이 #건대맛집#떡볶이 하면 생각나는 맵고 달고 자극적인데 뒤돌아서면 또 생각나는 그 떡볶이의 맛튀김이랑 어묵은 별로였지만 떡볶이는 참 좋았음... #낮,"['#순대', '#아찌떡볶이', '#건대맛집', '#떡볶이', '#낮']",8
75,thebab_amsterdam,"Gooood news! The Bab Oud west open for Lunch on Friday, Saturday and Sunday from this week.  Soon, we will also open lunch for Wednesday and Thursday!  Come and enjoy Korean food at The Bab..#koreanfood #lunch #amsterdamoudwest #overtoom #restauran #amsterdam #amsterdamfood #kimchi #bibimbab #koreanfriedchicken #떡볶이 #비빔밥 #한식당 #한식 #foodie #bestkoreanfood #korean","['#koreanfood', '#lunch', '#amsterdamoudwest', '#overtoom', '#restauran', '#amsterdam', '#amsterdamfood', '#kimchi', '#bibimbab', '#koreanfriedchicken', '#떡볶이', '#비빔밥', '#한식당', '#한식', '#foodie', '#bestkoreanfood', '#korean']",141
76,daily_spot__,"당일생산, 당일소진하는 분식집!⠀부산 사하구 #맛꾸러기 😋⠀⠀항상 신선함을 유지하기 위해⠀남은 음식은 재사용 일절 없이❌⠀맛있게 요리를 해 주시는 곳이얌~⠀⠀쫄깃하고 매콤한 #떡볶이 에🌶⠀간, 허파, 내장 등 푸짐한 #순대⠀뜨끈한 #오뎅 이랑 같이 뇸뇸행!!⠀⠀✔ 맛꾸러기⠀✔ 부산 사하구 괴정로 272 1층⠀✔ 051.205.6658⠀✔ 영업시간 15 : 00 ~ 01 : 00⠀✔ 휴무 유동적⠀✔ 배달, 포장 가능⠀✔ 배달의민족⠀✔ 예약주문 1일 전 전화⠀⠀⠀#괴정동분식 #괴정동맛집 #괴정동떡볶이 #괴정동순대 #괴정동분식추천 #괴정가볼만한곳 #괴정단체간식 #괴정떡볶이 #괴정순대맛집 #괴정점심추천 #좋아요 #먹부림 #맛집탐방 #먹스타그램 #먹스타맞팔","['#맛꾸러기', '#떡볶이', '#순대⠀뜨끈한', '#오뎅', '#괴정동분식', '#괴정동맛집', '#괴정동떡볶이', '#괴정동순대', '#괴정동분식추천', '#괴정가볼만한곳', '#괴정단체간식', '#괴정떡볶이', '#괴정순대맛집', '#괴정점심추천', '#좋아요', '#먹부림', '#맛집탐방', '#먹스타그램', '#먹스타맞팔']",4
77,puding8318,"📢 ”떡볶이 킬러에게 인정받는 성지”#신토불이떡볶이장담하건데, 나는 아마 죽기 전까지 우리나라에 있는 떡볶이는 다 먹어볼 것이다. 떡볶이 킬러인 와이프와 사는 덕이다.그녀의 떡볶이 사랑은 유별나고 지조 있어서, 한 입 먹어보고 이 맛이 아니다 하면 포크를 내려놓기까지 한다. (백종원씨 아버지가 그랬다고 하던데..)그런 그녀를 오랜시간동안 찾아가게 만드는, 기다리는걸 당연하다고 느끼게 만드는 곳이 있으니, 바로 아차산떡볶이로 불리우는 여기다.두개의 판을 이용하여 한 쪽은 새로운 떡을, 한 쪽은 졸이는 떡을 만들어낸다. 환상적인 손목 스냅을 이용하여 한 접시에 오뎅과 핫도그와 만두와 떡볶이 그리고 계란까지 담아 내어주는데, 그 향이 언제나 기분좋게 코를 찔러댄다.야끼만두는 뚱뚱할 정도로 가득 차있다. 오뎅과 핫도그도 마찬가지고. 덕분에 매운맛 소스도 중화되는 효과가 있다. 삶은 계란은 와이프의 섬세한 손길로 으깨져 다시 탄생한다. 결국 우리는 메뚜기떼가 왔다 간듯 깨끗하게 접시를 비워냈다. 잘 먹었습니다.※ 네이버 블로그엔 더욱 자세한 포스팅을 올려놨습니다.⭐ 황순애신토불이떡볶이📍 서울 광진구 자양로43길 42⏰ 11:00 - 21:00 일 휴무🚙 매장 앞 절대 불가, 정성빌딩 주차장 이용☎ 02-457-2475💰 #떡볶이 4,000💰 #2인세트 11,500✔️ 떡볶이 국물에 찍어먹는 고소한 핫도그✔️ 매우 바쁜데도 너무나도 친절함","['#신토불이떡볶이장담하건데', '#떡볶이', '#2인세트']",72
78,ssugizipbab,"🥕 당근 김밥 🍱김밥은 언제 먹어도 맛있죠 😍오늘은 당근 듬뿍넣은 당근김밥을 만들어 봤어용~~♡간단히 만들수 있어 너무 좋구요 😁당근에는 눈건강을 돕는 비타민A와루테인 라인코펜이 풍부하데요~~ 👍이렇게 영양분이 풍부한 당근을 듬뿍넣고당근 김밥을 만들어보아용~ 🥕✅️ 당근 볶을때는 참기름을 두르고,  마늘 반스푼,소금 후추로 간을 했어요~ 김밥에 짝궁인 떡볶이도 같이 만들어서 먹었어요~~ ❤️..........#당근김밥#간식#떡볶이#간단메뉴#홈쿡#가정식#먹스타그램#음식#한식#먹팔맞팔#좋아요#소통#일상#집밥#소통#반사","['#당근김밥', '#간식', '#떡볶이', '#간단메뉴', '#홈쿡', '#가정식', '#먹스타그램', '#음식', '#한식', '#먹팔맞팔', '#좋아요', '#소통', '#일상', '#집밥', '#소통', '#반사']",31
79,uu__rim,#맥주간만의 맥주!! 같지만 일주일에 한번씩 오는 크라운~....#beer#떡볶이#사리추가#소세지.....#맥주안주 #최애맛집 #단골집 #크라운호프 #맥주스타그램 #생맥주 #나마비루 #야식 #야식스타그램 #food,"['#맥주간만의', '#beer', '#떡볶이', '#사리추가', '#소세지.....', '#맥주안주', '#최애맛집', '#단골집', '#크라운호프', '#맥주스타그램', '#생맥주', '#나마비루', '#야식', '#야식스타그램', '#food']",167
80,youngiling,인생머리 찾고 오랜만에 세차 #미안#아르띠에 #일곡동 #광주 #다운펌 #아이롱펌 #mini #coopers #r53 #미니쿠퍼 #쿠퍼스 #동천동워시홀 #워시홀 #후왕김밥 #떡볶이 #김밥,"['#미안', '#아르띠에', '#일곡동', '#광주', '#다운펌', '#아이롱펌', '#mini', '#coopers', '#r53', '#미니쿠퍼', '#쿠퍼스', '#동천동워시홀', '#워시홀', '#후왕김밥', '#떡볶이', '#김밥']",50
81,good_food_here및_food_iz_love_,𝘿𝙤 𝙮𝙤𝙪 𝙇𝙞𝙠𝙚 𝘼𝙎𝙈𝙍? 🍜𝙏𝙖𝙜 𝙖 𝙛𝙧𝙞𝙚𝙣𝙙 🗣••𝔽𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕗𝕠𝕣 𝕞𝕠𝕣𝕖 𝕧𝕚𝕕𝕖𝕠𝕤 🍜𝔽𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕗𝕠𝕣 𝕞𝕠𝕣𝕖 𝕧𝕚𝕕𝕖𝕠𝕤 🌮𝔽𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕗𝕠𝕣 𝕞𝕠𝕣𝕖 𝕧𝕚𝕕𝕖𝕠𝕤 🍩••𝐕𝐢𝐝𝐞𝐨 𝐩𝐫𝐨𝐝𝐮𝐜𝐞𝐝 𝐛𝐲: @ ???••𝐃𝐢𝐝 𝐲𝐨𝐮 𝐥𝐢𝐤𝐞 𝐭𝐡𝐞 𝐯𝐢𝐝𝐞𝐨𝐬? 𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐟𝐨𝐫 𝐦𝐨𝐫𝐞 👇••#mukbangasmr #mukbangers #asmr #asmrfood #eatingasmr #asmrvideo #mukbang #foodshow #mukbangasmr #mukbangvideo #먹방 #asmrcommunity #eatingshow #eatingsounds #eatingasmr #koreanfood #asianfood #chinesefood #asmrsounds #떡볶이 #asmreating #asmrfood #eatingsounds #koreanstreetfood #ramen #spicynoodles #koreannoodles #koreafood #파스타 #라면 #satisfying #oddlysatisfying #yummyfood #foodcravings,"['#mukbangasmr', '#mukbangers', '#asmr', '#asmrfood', '#eatingasmr', '#asmrvideo', '#mukbang', '#foodshow', '#mukbangasmr', '#mukbangvideo', '#먹방', '#asmrcommunity', '#eatingshow', '#eatingsounds', '#eatingasmr', '#koreanfood', '#asianfood', '#chinesefood', '#asmrsounds', '#떡볶이', '#asmreating', '#asmrfood', '#eatingsounds', '#koreanstreetfood', '#ramen', '#spicynoodles', '#koreannoodles', '#koreafood', '#파스타', '#라면', '#satisfying', '#oddlysatisfying', '#yummyfood', '#foodcravings']",87
82,youtteok_official,"강남에 투움바소스로 역대급찍어버린 떡볶이;로제충들도 먹다울맛이에요.. 최근먹은떡볶이중 압도적1등.+육회퍼부어주는 김밥도 같이공략해야합니다ㅠ'미각'신개척하고싶은분들 절대적으로 가야할곳.떡지순례하러 온사람들로 엄청북적였어요.입맛꽉차는 투움바소스가 매콤달달한데 꾸덕스러움에 진심인편.그와중에 떡이 겁나쫠깃탱탱해요. 소스만도 숟가락으로 퍼먹을미친맛,,육회김밥/육회유부초밥/육회버거/육회샌드위치이런 육회천국은 태어나서처음이요; 토핑따라서맛도제각각이라 아무리먹어도 안질림, 술쟁이라면포장해서 소주안주하고픈ㅠ 그런맛>여러분 강남 가기전에알아두세요 먹킷리스트+📌신논현역 4번출구 #김천재의유념떡볶이 #김천재의띵버거 📌서울 강남구 역삼동 601-10📌#오얼앤드_강남 @or__and#강남맛집 #강남역맛집 #강남역데이트 #신논현역맛집 #논현맛집 #논현역맛집 #떡볶이맛집 #서울떡볶이맛집 #서울맛집추천 #맛집추천 #떡볶이 #육회 #투움바떡볶이 #육회버거 #강남햄버거 #강남떡볶이 #육회후토마끼 #육회유부초밥Reposted from @or__and","['#김천재의유념떡볶이', '#김천재의띵버거', '#오얼앤드_강남', '#강남맛집', '#강남역맛집', '#강남역데이트', '#신논현역맛집', '#논현맛집', '#논현역맛집', '#떡볶이맛집', '#서울떡볶이맛집', '#서울맛집추천', '#맛집추천', '#떡볶이', '#육회', '#투움바떡볶이', '#육회버거', '#강남햄버거', '#강남떡볶이', '#육회후토마끼', '#육회유부초밥Reposted']",4
83,ddungbat,#겁없는녀석 #신랑이라부른다밥은 먹었어~~ 근데 #떡볶이같은건 없나?ㅎㅎㅎ 떡볶이를 원한다면 #납작만두추가  해드리죠!리온이 캠프가고 나랑 밥은 안먹으면서 왜 #야식은챙겨요 #땟기놈 #덜혼났어아주#맨날술이야 #덜마셨어아주#남편이라부르고웬수라읽는다 #야식 #떡볶이 #납작만두 #마켓컬리#일상스타그램 #슬기로운백수생활,"['#겁없는녀석', '#신랑이라부른다밥은', '#떡볶이같은건', '#납작만두추가', '#야식은챙겨요', '#땟기놈', '#덜혼났어아주', '#맨날술이야', '#덜마셨어아주', '#남편이라부르고웬수라읽는다', '#야식', '#떡볶이', '#납작만두', '#마켓컬리', '#일상스타그램', '#슬기로운백수생활']",7
84,jumifood,"🤗JUMIFOOD NHẬN ORDER CHO THỨ 4 ( 11/1 ).✅ Shop có nhận order ck qua NH để hạn chế nhận tiền mặt giữ an toàn cho mọi người trong thời gian này ☺️.⛵️ Do đồ ăn ko có sẵn nên các bạn gửi order rùi chờ Jumi làm xong sẽ book ship liền cho các bạn , thời gian nhanh hay chậm sẽ tuỳ vào số lượng món và địa chỉ mà các bạn order nha 😚😚.🌸MENU FULL JUMIFOOD : @jumimenu🍄Liên hệ đặt hàng :📱HOTLINE / Imess/ Viber/ Zalo : 0703.867.859 .✅ Order : Tên - Số ĐT - Địa chỉ - Order .⛔️SHIP 1 PHẦN ĐỐI VỚI SET⛔️ SHIP 2 PHẦN ĐỐI VỚI MÓN LẺ.😘 CÁM ƠN CÁC BẠN 😘#koreanfood #bibimbap#foodyvn#comtron#kimbap#tokbokki#banhgao#lozi #foody#lozisaigon#foodysaigon#gacayphomai#koreanfood#떡볶이#diadiemanuongsaigon #baemin#goviet#doanvat#ansapsaigon#anvatsaigon #doanhanquoc","['#koreanfood', '#bibimbap', '#foodyvn', '#comtron', '#kimbap', '#tokbokki', '#banhgao', '#lozi', '#foody', '#lozisaigon', '#foodysaigon', '#gacayphomai', '#koreanfood', '#떡볶이', '#diadiemanuongsaigon', '#baemin', '#goviet', '#doanvat', '#ansapsaigon', '#anvatsaigon', '#doanhanquoc']",31
85,torywarlee,#저녁 #분식 #떡볶이#순대 #튀김 #새우튀김 #먹스타그램,"['#저녁', '#분식', '#떡볶이', '#순대', '#튀김', '#새우튀김', '#먹스타그램']",2
86,vizvvvay_one,엽떡 못참어..주1회는 먹는듯😌👊ㅋㅋㅋㅋ#야식#야식스타그램#엽떡#떡볶이#엽기떡볶이#먹스타그램#맛스타그램#follow4folow #선팔#맞팔#일상#좋아요#데일리#소통#daily#일상소통#instadaily#선팔맞팔#선팔맞팔해요#셀피#셀카#selfie,"['#야식', '#야식스타그램', '#엽떡', '#떡볶이', '#엽기떡볶이', '#먹스타그램', '#맛스타그램', '#follow4folow', '#선팔', '#맞팔', '#일상', '#좋아요', '#데일리', '#소통', '#daily', '#일상소통', '#instadaily', '#선팔맞팔', '#선팔맞팔해요', '#셀피', '#셀카', '#selfie']",29
87,yebon_music_academy,"오늘은 간식무쟈게먹은날 ㅋㅋㅋㅋ개쥬야 은지울학원 근처에서 일하고있대 ㅋㅋㅋㅋ은지 애기둘엄마라어린이집차에서 애기들 내리는시간땜에 퇴근하고 30분 호다닥만남 은지랑 1인 1스콘하고 집에가고우리애기는 목욕하다가 잉잉울고 일찍잠들어서 남편이랑 떡볶이시켜서 맥주마시는중ㅋㅋㅋㅋ❤️❤️버틀러커피는 오픈할인마지막날인 오늘까지하루에 두번씩들림 ^^ 헤헷할인끝났어도 자주갈게용 커피넘 맛있오요🥰우리 초으니세으니가 제주도에서 선물을 가져왔는데감귤맛 허쉬쿠키라니 ㅠ 자꾸먹다보니 벌써두봉남았네,🤣🤣#안산본오동 #애기엄마들 #버틀러커피 #떡볶이 #모듬튀김 #순대 #맥주 #남편 #울애기💛","['#안산본오동', '#애기엄마들', '#버틀러커피', '#떡볶이', '#모듬튀김', '#순대', '#맥주', '#남편', '#울애기💛']",31
88,stepbystep0078,ㆍ저녁을 일찍먹었더니 출출술이빠지니 심심하니까🤔#야식사랑👏 #아들내미닭발 #떡볶이 #이슬이와함께🍻 #오늘밤은삐딱하게💥,"['#야식사랑👏', '#아들내미닭발', '#떡볶이', '#이슬이와함께🍻', '#오늘밤은삐딱하게💥']",168
89,star_r._.r,시장 복희씨,[],0
90,sj821028,#맘스홀릭공구 #땡기네푸드 #떡볶이맛집 #떡볶이 #간식 #겨울간식 #간편식 #온가족음식 #무료체험단모집 #맘스홀릭공구체험단[땡기네푸드] 매콤달달한 땡기네 떡볶이 3팩세트 무료체험단모집,"['#맘스홀릭공구', '#땡기네푸드', '#떡볶이맛집', '#떡볶이', '#간식', '#겨울간식', '#간편식', '#온가족음식', '#무료체험단모집', '#맘스홀릭공구체험단[땡기네푸드]']",4
91,k01087084828,#우동 #김밥 #떡볶이#할매우동#동두천 #동두천먹방 #맛집 #동두천맛집 #양주먹방 #연천먹방 #포천먹방 #동두천시  #tongduchun #dongducheon#Koreancuisine #Koreafood #Корейскаякухня #อาหารเกาหลี#한국음식 #韓国料理 #식객 #식도락,"['#우동', '#김밥', '#떡볶이', '#할매우동', '#동두천', '#동두천먹방', '#맛집', '#동두천맛집', '#양주먹방', '#연천먹방', '#포천먹방', '#동두천시', '#tongduchun', '#dongducheon', '#Koreancuisine', '#Koreafood', '#Корейскаякухня', '#อาหารเกาหลี', '#한국음식', '#韓国料理', '#식객', '#식도락']",33
92,aram_030,.#새해 #일출 #팔찌 #칼국수 #엽기떡볶이 #떡볶이 #계란찜 #주먹밥 #냉면 #고기 #해장국 #맥주 #호떡 #감자튀김 #호맥 #스타벅스 #빵 #케이크 #풍경 #풍경스타그램 #하늘 #하늘스타그램 #음식 #음식스타그램 #먹방 #먹방스타그램 #먹스타 #먹스타그램 #맛집 #맛집추천,"['#새해', '#일출', '#팔찌', '#칼국수', '#엽기떡볶이', '#떡볶이', '#계란찜', '#주먹밥', '#냉면', '#고기', '#해장국', '#맥주', '#호떡', '#감자튀김', '#호맥', '#스타벅스', '#빵', '#케이크', '#풍경', '#풍경스타그램', '#하늘', '#하늘스타그램', '#음식', '#음식스타그램', '#먹방', '#먹방스타그램', '#먹스타', '#먹스타그램', '#맛집', '#맛집추천']",21
93,papaslife.japan,🇰🇷#韓国 #ソウル #seoul#鐘路 #明洞 #スンデ #순대 #トッポッキ #떡볶이 #サムギョプサル #광주집 #ぶらり旅,"['#韓国', '#ソウル', '#seoul', '#鐘路', '#明洞', '#スンデ', '#순대', '#トッポッキ', '#떡볶이', '#サムギョプサル', '#광주집', '#ぶらり旅']",167
94,630mmjt,เป็นอาหารที่ธรรมดามากของคนเกาหลี แต่เราชอบกิน 😋 #한식 #떡볶이 #고구마튀김 #어묵 #튀김,"['#한식', '#떡볶이', '#고구마튀김', '#어묵', '#튀김']",8
95,mat.eat.sso,맛있는 떡볶이~ 지금 가장 끌리는거!.....#떡볶이 #저녁식사 #야식 #분식 #먹방 #먹보 #냠냠 #쩝쩝박사 #선팔 #맞팔  #좋반 #좋아요반사  #먹스타그램 #맛집 #맛스타그램 #푸드스타그램 #푸드 #먹스타맞팔 #먹팔 #맛스타 #먹스타 #맛집투어 #음식스타그램,"['#떡볶이', '#저녁식사', '#야식', '#분식', '#먹방', '#먹보', '#냠냠', '#쩝쩝박사', '#선팔', '#맞팔', '#좋반', '#좋아요반사', '#먹스타그램', '#맛집', '#맛스타그램', '#푸드스타그램', '#푸드', '#먹스타맞팔', '#먹팔', '#맛스타', '#먹스타', '#맛집투어', '#음식스타그램']",95
96,jgdv7546732,"1월은 부가세 신고, 납부의 달입니다_:(´ཀ`」 ∠):_#떡볶이 #밀떡쌀떡 #야근싫어 #✍️","['#떡볶이', '#밀떡쌀떡', '#야근싫어', '#✍️']",0
97,j.w.papa,나만의 떡볶이 그릇 만들기ㅋ#떡볶이#diy#아들스타그램#신전떡볶이#신전뮤지엄,"['#떡볶이', '#diy', '#아들스타그램', '#신전떡볶이', '#신전뮤지엄']",2
98,myeongjichicken,-모듬감자-치즈볼모듬감자에 스마일을 예쁘게 튀기는방법이 뭘까요?  맛있는 감자튀김♡ 맛있는 치즈볼♡  저희 고객님은 치즈볼을 2개씩 주문하시네요ㅎㅎ맛있게 드시고 행복하세요~😁#살다보니_인맥보다_치맥이더라#치킨스타그램#치맥#맛스타그램#단골이_되어주세요#맞팔#포장방문환영#떡볶이#숯불닭발#명지치킨#치킨먹는날#치킨엔_생맥이지#반반치킨#양념치킨#똥집#윙봉#순살치킨#국내산#9900원#옛날통닭#맛집#우리동네맛집#먹스타그램#치킨맛집#포승맛집#평택맛집#츠즈볼#감자튀김#스마일감자#행복하세요,"['#살다보니_인맥보다_치맥이더라', '#치킨스타그램', '#치맥', '#맛스타그램', '#단골이_되어주세요', '#맞팔', '#포장방문환영', '#떡볶이', '#숯불닭발', '#명지치킨', '#치킨먹는날', '#치킨엔_생맥이지', '#반반치킨', '#양념치킨', '#똥집', '#윙봉', '#순살치킨', '#국내산', '#9900원', '#옛날통닭', '#맛집', '#우리동네맛집', '#먹스타그램', '#치킨맛집', '#포승맛집', '#평택맛집', '#츠즈볼', '#감자튀김', '#스마일감자', '#행복하세요']",16
