id,title,author,summary,rating,genre,format,description,serialize,potenup,link
730659,나도 옷 잘 입고 싶다,comi****,패션만화,9.89,comic,에피소드,패션 테러리스트가 그리는 패션 만화,False,False,https://comic.naver.com/bestChallenge/list?titleId=730659
685992,도깨비 하우스,alst****,수상한 하숙집,9.81,comic,에피소드,"일상 개그 판타지 4컷 만화/하숙집 '도깨비 하우스'에 인간, 도깨비, 용, 구미호가 산다.",False,False,https://comic.naver.com/bestChallenge/list?titleId=685992
735383,있는 집 자식들,sang****,금수저들의 싸움,9.76,comic,스토리,상위 0.1% 부잣집 아이들만이 입학하는 노블레스 유치원. 그곳에서 벌어지는 돈과 명예를 건 싸움.,False,False,https://comic.naver.com/bestChallenge/list?titleId=735383
664865,송사리 레볼루션!,alee****,동아리 <혁명>,9.85,comic,에피소드,쌍둥이와 친구들이 동아리 <혁명>에서 뻘짓하는 일상 4컷 만화,False,False,https://comic.naver.com/bestChallenge/list?titleId=664865
718115,아싸가 알아버렸다,ssk2****,아싸탈출 도전기,9.44,comic,스토리,아싸 두봉이가 알아버린 것...자유연재,False,False,https://comic.naver.com/bestChallenge/list?titleId=718115
730013,찌질이의 아프리카 라이프,soup****,아프리카 취업이야기,9.89,comic,옴니버스,지구 반대편 다른 언어를 쓰며 국민 95%가 이슬람교인 사람들 사이에서 필연적으로 겪어야하는 때로는 황당하고 때로는 감동적이며 재미있는 에피소드로 이루어진 생활툰,False,False,https://comic.naver.com/bestChallenge/list?titleId=730013
579528,아내가 임신했다,yuki****,결혼출산장려만화,9.88,comic,에피소드,"결혼 / 육아 장려(?) 웹툰 
저출산 시대를 맞이한 한국의 결혼&육아 장려 웹툰 !! ... (  - -) ..!",False,False,https://comic.naver.com/bestChallenge/list?titleId=579528
699968,여전히 일상,toze****,평범하지만 늘 다른,9.88,comic,에피소드,"<헌댁이 되기 전에> 연재 당시
경찰 준비생이었던 도도가 경찰이 되고
만화가 지망생이었던 토제가 직장인이 된
그 이후의 이야기",False,False,https://comic.naver.com/bestChallenge/list?titleId=699968
560898,꿀렁한 하루,only****,닥스훈트 영식과 도롯씌의 하루,9.61,comic,에피소드,오줌의 마법사 영식군과 가정부 도롯씌의 다락방 일기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=560898
625322,[세계여행이야기]World Travel Diary,spri****,세계여행이야기,9.89,comic,에피소드,"평범한 대학생의 6개월간의 세계여행 이야기
World Travel Diary
자유연재",False,False,https://comic.naver.com/bestChallenge/list?titleId=625322
713995,사소한 일로 계약,whdd****,사소한 걸로 계약함,9.55,comic,스토리,사소한 일을 천사와 악마의 힘을 이용해 사소한 대가로 해결한다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=713995
662856,바보요정 웽,babo****,바보요정Wooeng,9.89,comic,에피소드,"내가 생각해도 이해할 수 없었던 나의 바보짓. 
바로 이 녀석, 웽 Wooeng의 소행이었다.

웽툰 시즌3.5 자유연재(ㅇ..ㅇ)/",False,False,https://comic.naver.com/bestChallenge/list?titleId=662856
708446,복학생 정순이,atom****,22살 복학생,9.89,comic,스토리,22살 정순이가 춘장고등학교에 복학하면서 일어나는 이야기,True,False,https://comic.naver.com/bestChallenge/list?titleId=708446
674251,언니,kje_****,언니만화(완결),9.9,comic,에피소드,이게 뭔가 싶은 언니만화. 매주 금요일 연재.,False,False,https://comic.naver.com/bestChallenge/list?titleId=674251
676874,생기발랄 다이어리,wkrr****,대안학교 이야기,9.54,comic,에피소드,시즌2부터 대안학교 이야기를 시작합니다!,False,False,https://comic.naver.com/bestChallenge/list?titleId=676874
729564,조금 수상한 연애시뮬레이션,3663****,빛나라☆진심의♥하트,9.83,comic,에피소드,"미연시의 주인공이 되었는데
축복이 아니라 저주같다
(화요일 업데이트)",False,False,https://comic.naver.com/bestChallenge/list?titleId=729564
713821,미세만화 주의보,toma****,저 세상 단편,9.68,comic,에피소드,방구석 하얀콩이 피땀눈물로 맨든 단편만화 모음집.,False,False,https://comic.naver.com/bestChallenge/list?titleId=713821
707219,비김 어게인 IN한국 [캐나다에도 산다 시즌 2],biya****,여여커플 일상툰,9.73,comic,에피소드,1년간 벌어지는 김박사와 비암의 한국 일상 이야기 - 캐나다에도 산다 시즌2! 비김 어게인 IN 한국!,False,False,https://comic.naver.com/bestChallenge/list?titleId=707219
680803,이웃집 기린씨!,eung****,개그힐링만화,9.9,comic,옴니버스,동물과 인간사회가 함께 섞여 살아가는 시대가 시작된지 3년.주인공 '금동'이 동물공용빌라 <개나리 빌라>에 입주하게 되면서 벌어지는 이야기. ※ 휴재,False,False,https://comic.naver.com/bestChallenge/list?titleId=680803
720707,꼬맹이를 부탁해!,mara****,꼬맹이와의 일상!,9.89,comic,에피소드,"입학 첫 날, 고백하고 차인 후 집에 귀찮은 꼬맹이가 놀러 오는데.. 알고 보니 좋아하는 누나의 동생이라구?!",True,False,https://comic.naver.com/bestChallenge/list?titleId=720707
697798,흔하지 않은 로맨스 유형,akak****,청춘남녀 4컷만화,9.89,comic,에피소드,"시대는 언제나 로맨스를 원하고 있다! 여기 당신이 
찾고있던 로맨스의 모든 유형 <흔하지 않은 로맨스 유형>",False,False,https://comic.naver.com/bestChallenge/list?titleId=697798
700346,빌리다이어트,jiny****,개고생 다이어트,9.82,comic,에피소드,비만견 빌리의 본격 개고생 다이어트 프로젝트!,False,False,https://comic.naver.com/bestChallenge/list?titleId=700346
368748,스윗칵테일,swit****,Self Made,9.38,comic,에피소드,started from the bottom,False,False,https://comic.naver.com/bestChallenge/list?titleId=368748
620081,우당탕탕 학교가자!,suba****,본격! 여고생툰,9.76,comic,에피소드,본격! 여고생툰,False,False,https://comic.naver.com/bestChallenge/list?titleId=620081
731056,텃밭부 사건일지,fiel****,명랑쾌활 살인추리극,9.86,comic,스토리,"15년 전 텃밭부 일지에 적힌 살인의 기록.
그 기록을 따라 텃밭을 파헤쳐보니 진짜 백골 사체가 나왔다! 
그리하여 아이들은 텃밭에 얽힌 사건을 캐기 시작하는데! 

“우리는 캔다, 잡초와 사건을!“",True,False,https://comic.naver.com/bestChallenge/list?titleId=731056
720228,후덜덜덜 남극전자,king****,즐거운 회사생활,9.84,comic,옴니버스,남극전자 생활가전사업부 히터 3팀에서 일어나는 평범하고(?) 일상적인(?) 이야기들,True,False,https://comic.naver.com/bestChallenge/list?titleId=720228
717464,B와 당신,dnjs****,흡혈귀 여자친구,9.63,comic,에피소드,"지근이는 산골짜기에서 살다 온 순진한 근육남. 
어느 날 짝사랑하던 여자애인 래임이가 그를 불러내는데... 
고백인 줄 알고 신나하며 만나러 간 지근이. 
그런데 갑자기 래임이가…!!",False,False,https://comic.naver.com/bestChallenge/list?titleId=717464
723171,십장르,grim****,너 장르가 뭐야?,8.29,comic,옴니버스,십장르? 한번 달려보자~,False,False,https://comic.naver.com/bestChallenge/list?titleId=723171
710709,아더의왕국,ge****,왕국의 주인은?,9.88,comic,스토리,아더왕가의 왕자로서 아무생각 없이 평화롭게 살았지만 주변인들에 의해 왕국을 되찾기 위한 여정을 떠난다,False,False,https://comic.naver.com/bestChallenge/list?titleId=710709
710408,판타지 여동생!,sean****,게임판타지,9.46,comic,스토리,.,True,False,https://comic.naver.com/bestChallenge/list?titleId=710408
623932,남동생과 누나,blue****,남매 일상,9.84,comic,에피소드,"여러 형제들의 일상 이야기. 4컷 만화 (월, 수 연재)",False,False,https://comic.naver.com/bestChallenge/list?titleId=623932
722579,OO마트에 놀러오세요.,ttor****,마트 직원 하나씨,9.79,comic,옴니버스,"마트 직원 하나씨의 좌충우돌 일상 이야기.
사회초년생으로 대형마트에 입사한 하나씨가 만들어가는 다양한 마트 에피소드! 
아르바이트, 시식아줌마, 색다른 손님들, 그리고 잘 모르는 업무 이야기를 통해
마트의 세계를 하나씨와 함께 즐겨보는 만화입니다.",False,False,https://comic.naver.com/bestChallenge/list?titleId=722579
726637,낭떠러지 밖으로 점프,lion****,뭔가 이상한 아파트,9.76,comic,옴니버스,이사 간 아파트에서 이상한 애들이 꼬이기 시작하는 호러일상물,False,False,https://comic.naver.com/bestChallenge/list?titleId=726637
726895,일단은 프리터 입니다.,ljsw****,프리터족 이야기.,9.71,comic,에피소드,아르바이트로 생계를 유지하는 ''프리터 족'' 의 일상.,False,False,https://comic.naver.com/bestChallenge/list?titleId=726895
69917,찌질라이프,last****,찌질 라이프,9.38,comic,에피소드,찌질이 Uji의 찌질 라이프,False,False,https://comic.naver.com/bestChallenge/list?titleId=69917
566902,용사를 물리쳐라!,dnjs****,용사를 물리쳐라!,9.9,comic,스토리,용사를 물리쳐라,False,False,https://comic.naver.com/bestChallenge/list?titleId=566902
721910,왕자님을 찾아라!,ary1****,왕자찾기 프로젝트,9.88,comic,에피소드,왕자님을 찾기위해 지구로 떠난 마왕과 용사의 이야기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=721910
706947,4년째 신혼일기,jjh9****,4년차부부의리얼일상,9.76,comic,에피소드,"주 2회 연재입니다.
요일은 무작위
(육아의 강도에 따라 분량이 줄어들 수 있습니다)
인스타 https://www.instagram.com/8ocheng",False,False,https://comic.naver.com/bestChallenge/list?titleId=706947
719694,지독한악연,full****,내 인생에서 꺼져,8.44,comic,스토리,자고 일어나 보니 내 보호자가 2살 꼬마라고? 사사건건 시비에 왜 연애는 못하게 하는 건데? 할려면 25살 이후에 하라고? 너 미친거니?,False,False,https://comic.naver.com/bestChallenge/list?titleId=719694
718909,짠이쨍아,jire****,엉뚱 발랄 가족툰,9.67,comic,에피소드,"세상 모든 것을 아는 새침녀 육세 쨍아와 매일 해지면 집에들어 가자는 열혈남아 사세 짠이.
아재 개그를 남발하는 평범한 회사원 아빠와 항상 주부 파업을 외치는 평범한 엄마.
엉뚱 발랄 가족 이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=718909
722529,판타지를 기대하지마,xhdr****,수상한 사람이 왔다,9.84,comic,스토리,남자친구와 2년 째 동거생활 중인 사아랑의 집에 수상한 남자가 나타나면서 수상한 일들이 벌어진다!,False,False,https://comic.naver.com/bestChallenge/list?titleId=722529
641353,디드롭스 (D.drops),sant****,당신이 꿈꾸는 잔혹동화,9.88,comic,스토리,"상처 입은 못된 영혼, 크리스티.
조금은 무섭지만 너무나도 달콤한 세계에 점점 녹아든다.",False,False,https://comic.naver.com/bestChallenge/list?titleId=641353
710966,스코칭 로맨스,sksk****,화끈한 개그 로맨스,9.85,comic,스토리,성격 더러운 화자의 저주 풀기 로맨스,True,False,https://comic.naver.com/bestChallenge/list?titleId=710966
324948,러브라이터,morn****,러브코미디,9.87,comic,스토리,러브레터 대필해주는 여고생,False,False,https://comic.naver.com/bestChallenge/list?titleId=324948
701514,그남자 그남자의 사정,nesr****,보통만화.,9.82,comic,스토리,"남자들의 청춘 드라마.
그림도 평범 내용도 평범.
지극히 평범한 만화.",False,False,https://comic.naver.com/bestChallenge/list?titleId=701514
721362,갓!김치,alsd****,두유 노우 김치맨?,8.15,comic,스토리,"나라에서 허락한 유일한 마약 국뽕!
히어로가 만연한 시대 한국정부는 한국적인 히어로를 만드려는 프로젝트를 진행한다
한국의 유전학의 정점에 있는 유전자 박사는 한국적인 히어로를 만들어야 한다는 부담감을 
가지고 김치 유전자를 만들게 되는데...
한편 특전사 군인 신분이었던 김장군 중사는 이 프로젝트에 참가하면서 자신이 멋진 히어로가
될 것이라는 엄청난 기대감을 가지고 있다
클리셰 범벅, 패러디 범람 , 국뽕 200% 치사량 초과 김치맨이 되버린 군이의 이야기",True,False,https://comic.naver.com/bestChallenge/list?titleId=721362
715660,같이 살아요!,merb****,결혼할수 있을까,9.9,comic,스토리,"한 달간 매칭 상대와 살아보고 계속 관계를 이어나갈지 결정할 수 있는 live and love 프로그램.
아파트에 가보니 그곳에는 철천지원수 같던 회사 상사가 있었다!
과연 현서와 이 과장은 한 달간 무사히 같이 살 수 있을까?",False,False,https://comic.naver.com/bestChallenge/list?titleId=715660
722159,폐급 공무원,sanc****,신종 폐급 공무원,9.59,comic,에피소드,사회를 불편하게 만드는 이들을 조치하는 사람들,False,False,https://comic.naver.com/bestChallenge/list?titleId=722159
718471,콜맨,dldb****,병맛흥신소,8.93,comic,옴니버스,흥신소 직원들의 미친 나날들,False,False,https://comic.naver.com/bestChallenge/list?titleId=718471
708599,레퀴에스,scs2****,이세계식당 개그물,9.25,comic,에피소드,얼떨결에 이세계 존재들로 가득한 식당 레퀴에스에서 개고생하는 어느 소녀의 이야기 ( 일요일 격주 연재 ),False,False,https://comic.naver.com/bestChallenge/list?titleId=708599
717451,강한사랑,mmas****,대학교 개그 로맨스,9.88,comic,스토리,맨정신에 사람의 눈을 보지 못하는 여자와 관심받는 걸 즐기고 자신을 무엇보다 사랑하는 나르시스트 남자의 가벼운 개그 로맨스 캠퍼스 스토리,False,False,https://comic.naver.com/bestChallenge/list?titleId=717451
539017,필,xofk****,필의 이야기.,9.86,comic,스토리,"한 어린 아이가 정체모를 세계로 조난 당했다!
고려 세상의 하나뿐인 인간의 험난한 모험!",False,False,https://comic.naver.com/bestChallenge/list?titleId=539017
708717,우리! 지구를 떠나자!,turt****,지구미남 납치작전,9.68,comic,스토리,무개념 재벌 외계녀의 지구미남 납치작전,False,False,https://comic.naver.com/bestChallenge/list?titleId=708717
617420,덕후커플보고서,hott****,덕후 커플의 일상,9.88,comic,에피소드,서로 다른 덕질을 하는 오타쿠 커플의 일상이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=617420
666504,박하의 효능,suki****,비밀을 알아버렸다,9.67,comic,스토리,같은 반 여자애의 비밀을 알아버렸다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=666504
625361,투하프데빌,tedd****,악마들의 코믹한 이야기,9.37,comic,스토리,"오라버니를 살리기위해 인간임을 포기하고 
악마가 되기로 다짐한 한 소녀
그런데 이거 악마 맞어?",False,False,https://comic.naver.com/bestChallenge/list?titleId=625361
584696,지구와 사람과 동물,sang****,지구와 사람과 동물,9.88,comic,옴니버스,지구 상에 살고 있거나 이미 멸종된 동물들의 소소한 이야기를 담은 웹툰입니다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=584696
710383,용사님을 사랑한 힐러님,gsy0****,잔잔한 판타지,9.83,comic,스토리,마왕에게 납치된 공주님을 구하러 가는 용사님! 하지만 힐러 헬렌은 용사 류를 보자마자 첫눈에 반해버리는데...,False,False,https://comic.naver.com/bestChallenge/list?titleId=710383
714582,모자장수 아가씨,mana****,모자장수 아가씨,9.75,comic,스토리,"자칭 완벽남이라는 법학과 신입생 '김우주'는 입학 첫 날 학교 정문에서 모자를 팔고 있는 '송하나'를 보게 된다.
만남과 동시에 삐걱거리는 두 사람, 그런데 알고 보니 두 사람의 관계는 바로?!!!
본격 로맨스따윈 보이지 않는 코믹 대학 드라마 '모자장수 아가씨'!",False,False,https://comic.naver.com/bestChallenge/list?titleId=714582
690937,컬러커플:extra,jbae****,컬러커플 외전!,9.84,comic,에피소드,"핑크&블루, 블랙&화이트, 그린&오렌지, 세 쌍의 각기 다른 매력의 컬러 커플들의 사랑 이야기-",False,False,https://comic.naver.com/bestChallenge/list?titleId=690937
500357,보람특기고등학교,dpap****,.,9.89,comic,옴니버스,"그대의 내신이 그댈 배신해도 제대로된 특기만 있다면 입학하세요.
자유연재. 일진만화아닙니다ㅠㅠ",False,False,https://comic.naver.com/bestChallenge/list?titleId=500357
555996,방과후 베이스볼 클럽,pipo****,드라마틱 베이스볼,9.69,comic,스토리,야구 홀릭 소년 소녀들의 전국 도전기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=555996
684279,어쩌다 간호사,heyh****,간호사 공감툰.,9.75,comic,에피소드,"세상의 모든 간호사 선생님들 힘내세요! (4컷만화/자유연재)
 intro부터 보심 됩니다! (리메이크)",False,False,https://comic.naver.com/bestChallenge/list?titleId=684279
710226,슬프게도 이게 내 인생,daas****,사회초년생의 일상툰,9.85,comic,에피소드,"저의 구질구질한 인생에 오신 것을 환영합니다...
(매주 월요일 업로드!)",False,False,https://comic.naver.com/bestChallenge/list?titleId=710226
708765,쓰레기 마일리지,ybj0****,매주 수요일밤 연재,9.67,comic,에피소드,"인생에 답은 없다.
그리고 '성지'(주인공)에게도 답이 없다.
별거없는 하루하루가 쌓여가고
그 하루하루들이 만들어 낸 어제,오늘,내일의 '나'",False,False,https://comic.naver.com/bestChallenge/list?titleId=708765
550145,고스트 월드,cj****,2% 어설픈 고스트들이 모여사는 고스트월드!,9.55,comic,옴니버스,"겁많은 오우거, 왕소심 도깨비, 된장녀 미이라, 이중인격 만드라고라 등
어설픈 유령들이 모여사는 고스트월드에서 벌어지는 웃지못할 이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=550145
680672,막역지우,pude****,삼총사,9.81,comic,스토리,너무 친해서 탈인 세 친구의 애매한 로맨스!,False,False,https://comic.naver.com/bestChallenge/list?titleId=680672
670323,적절한 교환일기,ur****,약간 이상한 여행,9.85,comic,에피소드,"시즌 1은 오스트리아 생활일기, 시즌2는 여행일기로 이어집니다 :)",False,False,https://comic.naver.com/bestChallenge/list?titleId=670323
670273,심야알바,hoon****,만화가의 맥주집 알바 이야기,9.84,comic,에피소드,만화가의 맥주집 알바 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=670273
710330,제카y 제카툰,wp****,젴스러운 일상툰,9.8,comic,옴니버스,겜덕후 그림쟁이 제카와 주변 친구들의 젴스러운 일상 만화 매주 목요일 연재,False,False,https://comic.naver.com/bestChallenge/list?titleId=710330
67004,인삼류,in****,인삼류,9.47,comic,에피소드,in3u,False,False,https://comic.naver.com/bestChallenge/list?titleId=67004
695325,"혼밥, 혼술, 혼자 사는 이야기",gay0****,"혼밥, 혼술, 혼자 사는 이야기",9.89,comic,에피소드,소소한 일상 혼자 사는 이야기,True,False,https://comic.naver.com/bestChallenge/list?titleId=695325
654294,봉순이 일기,bbon****,봉순의 평범한 일상,9.85,comic,에피소드,행복한 봉순이 이야기(자유연재),False,False,https://comic.naver.com/bestChallenge/list?titleId=654294
700869,홍할홍할,on****,★개그 힐링툰★,9.85,comic,에피소드,"홍콩할매귀신, 빨간 마스크, 망태기 할아범, 김민지, 자유로 귀신 등등...
잊혀진 괴담들의 ""괴담 살리기 프로젝트"" !
자유연재 입니다~!",False,False,https://comic.naver.com/bestChallenge/list?titleId=700869
349085,마키시의 이웃들,ttan****,와장창,9.86,comic,옴니버스,귀찮,False,False,https://comic.naver.com/bestChallenge/list?titleId=349085
658182,초식고등학교,oug2****,초식동물 학교에 곰이 전학 온다면?,9.88,comic,에피소드,초식고등학교에 전학 온 큰곰 '고미'와 육식고등학교로 전학 간 노루 '루노'의 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=658182
469893,고양이툰,seog****,적당히 꽃 같은 만화,8.68,comic,에피소드,고양이 미로가 그리는 코믹 컷 만화,False,False,https://comic.naver.com/bestChallenge/list?titleId=469893
705776,참새는 새신부!,sara****,폭신달콤한 로맨스,9.81,comic,스토리,장수하고 싶은 참새의 캠퍼스 러브코미디!,True,False,https://comic.naver.com/bestChallenge/list?titleId=705776
709792,니친구 김저키,kimj****,김저키의 험난한일상,9.71,comic,에피소드,"김저키와 친구들은
별별일을 다 겪는다",False,False,https://comic.naver.com/bestChallenge/list?titleId=709792
698432,파리에서 살아남기,zkwm****,파리 일상툰,9.84,comic,옴니버스,"프랑스 파리에서 사서 고생하기!
https://www.facebook.com/CheonWoo1/",False,False,https://comic.naver.com/bestChallenge/list?titleId=698432
676900,다이어트는 내일부터,mark****,사랑을 위해 남자가 다이어트 하는 만화,9.69,comic,스토리,사랑을 위해 남자가 다이어트 하는 만화,False,False,https://comic.naver.com/bestChallenge/list?titleId=676900
686682,이계리턴즈,true****,이계리턴즈,9.85,comic,스토리,철수를 찾아온 특별한 '사람(?)'들,False,False,https://comic.naver.com/bestChallenge/list?titleId=686682
700071,개를 낳았다~만남부터 이별까지~,clam****,나는 개를 낳은 개엄마입니다.,9.89,comic,에피소드,"강아지를 키우기 전에 몰랐던 이야기들 키우면서 겪는 만남, 즐거움, 행복, 괴로움, 이별의 이야기입니다.  매주 금요일 연재합니다 도전만화에 개를 낳았다 ~즐거운 일상편~도 함께 연재중입니다^^",True,False,https://comic.naver.com/bestChallenge/list?titleId=700071
31285,지천명 단편집,lbsc****,어서오세요.,9.74,comic,옴니버스,여러가지 단편을 실험적으로 그려보겠습니다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=31285
701295,공략개시!!,glas****,현실공략게임,9.88,comic,에피소드,현실 남친은 거절! 전자남친이 진리인 그녀! 본의 아니게 '현실연애게임'에 도전하게 되는데!?,False,False,https://comic.naver.com/bestChallenge/list?titleId=701295
708418,호랑이와 해님달님,ro****,<해님달님> 제2장,9.85,comic,스토리,몇 세대를 거쳐 해와 달을 관리 하게 된 오누이. 해를 관리하는 동생 '해님'은 자신의 마음 대로 살고 싶은 마음에 모든 일을 버려두고 하늘 밑으로 도망쳐버린다. 동생을 잡으러 땅으로 내려온 '달님'은 우연히 호족인 '호유'와 만나게 되는데...,False,False,https://comic.naver.com/bestChallenge/list?titleId=708418
707461,동물의 왕국,2366****,주인공의 파트너찾기,9.8,comic,에피소드,어느 날 갑자기 지구상 동물들이 인간이 되었다! 그들은 하프라 불리며 새로운 종족으로 인정받지만  그들은 동물적 본능을 잘 제어하지 못하는데..그런 그들을 위해 테이머라는 직업이 생겼다. 테이머 지망생인 주인공 한봄과 문제아반에 배속된 하프들이 펼쳐나가는 병맛50% 개그49% 러브1% 스토리!,False,False,https://comic.naver.com/bestChallenge/list?titleId=707461
641188,502호의 묘책,indr****,냥이와일인족이야기,9.89,comic,에피소드,502호에 사는 노란 고양이 치즈의 눈으로 본 사람사는 이야기를 그려 봅니다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=641188
705188,꾼대꾼,choi****,천상꾼이 되려는 꾼,9.85,comic,스토리,"세상에는 많은 직업들이 있다
직업에는 귀천이 없지만 계층은 존재했다
그중, 무시받고 때때로 약자에 속하는 직업들이 있었으니
우리는 그들을 '꾼' 이라 부른다",False,False,https://comic.naver.com/bestChallenge/list?titleId=705188
701730,그냥 엄청난 판타지,vnst****,뻔하지 않은 개그 판타지,9.81,comic,스토리,용사는 엄마의 복수를 위해 마왕을 물리치기 위한 모험을 떠나는데.. 슬라임을 밟고 머리가 깨져버렸다! 이제 마왕은 누가 물리치지?,False,False,https://comic.naver.com/bestChallenge/list?titleId=701730
684800,회장님,th****,회장님의 첫사랑♥【시트콤같은 4컷개그】,9.61,comic,에피소드,대한민국 최고 기업 회장님의 9번째 아들 아인과 그의 사진보정가 지연의 야심 찬 나날,False,False,https://comic.naver.com/bestChallenge/list?titleId=684800
640087,카페레,th****,십년치 일기,9.85,comic,에피소드,십년치 일기,False,False,https://comic.naver.com/bestChallenge/list?titleId=640087
681115,오늘부터 다이어트,84****,오늘부터 다이어트,9.88,comic,에피소드,"""아무것도 하지 않으면,아무일도 일어나지 않는다""
다이어트 묵혀두지 말고,포기하지 말고,같이 달려보아요!!오늘부터 다이어트!!",False,False,https://comic.naver.com/bestChallenge/list?titleId=681115
435986,Animal Today (애니멀 투데이),yeop****,그냥 동물 개그만화,8.92,comic,에피소드,"말그대로 동물들 나오는 개그 만화.

네이버도전만화+루리웹만화게시판 동시에 연재중.",False,False,https://comic.naver.com/bestChallenge/list?titleId=435986
685409,5kg을 위하여,tngm****,5kg을 위하여!,9.89,comic,에피소드,5kg을 빼기위한 오수의 다이어트,True,False,https://comic.naver.com/bestChallenge/list?titleId=685409
699991,우리 남매의 일상은,ekfe****,남매들의 화려한 일상.,9.88,comic,에피소드,"언제? 어디서? 무엇을? 어떻게 하든 
우리 남매에게 평화란 없다. 대한민국 어디에나 있을법한 남매의 휴먼 다큐멘터리!!/자유 연재",False,False,https://comic.naver.com/bestChallenge/list?titleId=699991
618749,PANDEMIC,rock****,모두의 이야기,9.82,comic,옴니버스,그다지 평화롭지 않은 세계에서의 일상,False,False,https://comic.naver.com/bestChallenge/list?titleId=618749
699857,동물 마누라,doot****,내 아내는 동물입니다.,9.77,comic,에피소드,동물 마누라와 알콩달콩 살아가는 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=699857
555616,극한고딩,some****,하드코어 스쿨라이프,9.89,comic,스토리,"연애바보 배리, 완벽한 입시생이 되기 위해 극한의 고등학교 생활을 다짐한지만, 이건 하드코어 스쿨라이프야..",False,False,https://comic.naver.com/bestChallenge/list?titleId=555616
663860,철없는 수의대생의 일상,sinc****,공부 언제 하냐!!,9.9,comic,에피소드,노는 게 제일 좋아. 이렇게 놀기만 하다가 과연 수의사가 될 수 있을까.. 아직 철 안든 대학생의 일상 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=663860
698710,소온치 이야기,so_o****,소온치 이야기,9.66,comic,옴니버스,우물쭈물하다보니 갑자기 서른 일곱이 되어버린 소온치의 인생 스토리,False,False,https://comic.naver.com/bestChallenge/list?titleId=698710
379105,FREEKICK,free****,청춘 프리킥!,9.78,comic,스토리,축구동아리 프리킥에서 일어나는 다양한 사건들과 그리고 청춘!,False,False,https://comic.naver.com/bestChallenge/list?titleId=379105
702606,대디보이,ddon****,열혈 본격 학원 육아물,9.73,comic,스토리,이록고등학교 최고의 인기남 한강. 연예인으로 데뷔하고자 하는 그에게 일생일대의 사건이 벌어진다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=702606
700260,뱀파이어 친구,aq****,뱀파이어인 친구와 뱀파이어의 친구,9.87,comic,에피소드,뱀파이어인 친구와 뱀파이어의 친구의 일상,False,False,https://comic.naver.com/bestChallenge/list?titleId=700260
697415,"고양이별, 지구별",drea****,집사 공감 일상툰,9.79,comic,옴니버스,"우주적 귀요미 고양이들이
목숨을 바쳐서(?) 
지구에 왔다!!!
그들의 목적은 오로지 냥빠 생산일 뿐이다!",False,False,https://comic.naver.com/bestChallenge/list?titleId=697415
695373,이세계 용사랑 마왕 뭐 그런거 알잖아?,gimm****,안 흔한 이세계물,9.88,comic,스토리,주인공은 이세계에 와서 빡이 쳤다,False,False,https://comic.naver.com/bestChallenge/list?titleId=695373
569599,난다고시원,dct0****,가로 1.5m x 세로 2.2m 1평도 안 되는 고시원방  그 안에서 벌어지는 좌충우돌 코믹감동 드라마!,8.95,comic,에피소드,"가로 1.5m x 세로 2.2m 1평도 안 되는 고시원 방
누군가에게는 유일한 전부인 쉼터
난다고시원.
그 안에서 벌어지는 좌충우돌 코믹감동액션 드라마",False,False,https://comic.naver.com/bestChallenge/list?titleId=569599
664402,평범한(?) 지구인들,alie****,일상툰,9.75,comic,에피소드,"자유연재 
평범한 것 같지만 평범하지 않은 지구인들의 이야기. 
인터뷰식으로 진행되는 에일리언씨의 일상을 다룬 개그 만화.",False,False,https://comic.naver.com/bestChallenge/list?titleId=664402
691931,노곤하개,jrho****,아주 노곤노곤하 개,9.88,comic,에피소드,아주 노곤노곤하 개,True,False,https://comic.naver.com/bestChallenge/list?titleId=691931
695180,홍시는 날 좋아해!,s_****,"안녕하세요, 홍시예요!",9.89,comic,스토리,"스무 살인데도 불구하고 고등학교에서 1년을 꿇어 고삼으로 남은 주인공, 홍시호의 즐거운 나날들",True,False,https://comic.naver.com/bestChallenge/list?titleId=695180
657661,힘을내요 노모파워,nomo****,나이든 엄마의 육아일기,9.87,comic,에피소드,"초딩아들의 늙은 엄마, 
노모의 깨알 일상",False,False,https://comic.naver.com/bestChallenge/list?titleId=657661
58544,꾸숑의 폭식니즘,hy****,"배고프진 않은데, 그냥 먹어~ 이런 분들.. 모두 손!!!",9.74,comic,에피소드,꾸숑의 쉽고 맛있는 레시피 이야기 ^^,False,False,https://comic.naver.com/bestChallenge/list?titleId=58544
